,trade_Trade Policy EMV Fraction,vix_Volume,infectious_daily_infect_emv_index,GPR,hsi_Close,hsi_Volume,ftse_Volume,sp500_Volume,Overall EMV Tracker,sp500_Close,vix_Close,dji_Close,dji_Volume,ndx_Close,ndx_Volume,n225_Close,n225_Volume,ftse_Close,n100_Close,n100_Volume,trade_US Trade Policy Uncertainty,trade_Japanese Trade Policy Uncertainty
2019-12-13,0.022879300262738655,0.0,0.0,85.7315570726064,27687.759766000006,2212195500.0,1906667700.0,3736870000.0,4.265994916401549e+28,3168.800049,12.63,28135.380859,250660000.0,8487.709961,2186720000.0,24023.099609,115500.0,7353.399901999999,1132.439941,256646500.0,-1.6758015176716218e+29,-7.861640838492276e+28
2019-12-20,0.02287930026273866,0.0,1.28,85.7315570726064,27871.349609,1680024400.0,1159724000.0,6454270000.0,4.782490970519062e+28,3221.219971,12.51,28455.089844,603780000.0,8678.490234,3825460000.0,23816.630859,70300.0,7582.5,1152.579956,343386600.0,-1.8786955408298583e+29,-8.813471900540308e+28
2019-12-27,0.02287930026273866,0.0,0.0,85.7315570726064,28225.419922000005,1375016100.0,311117100.0,2428670000.0,5.3390509984064155e+28,3240.02002,13.43,28645.259766000006,182280000.0,8770.980469,1832200000.0,23837.720703,44800.0,7644.899901999999,1156.609985,108041300.0,-2.0973278077889027e+29,-9.839135346009658e+28
2020-01-03,0.02287930026273866,0.0,1.33,85.7315570726064,28451.5,1797904800.0,475628900.0,3461290000.0,5.937170877659173e+28,3234.850098,14.02,28634.880859,239590000.0,8793.900391,2567400000.0,26068.44327179913,259768.08875636393,7622.399901999999,1157.380005,140653000.0,-2.3322859408957113e+29,-1.0941387871198664e+29
2020-01-10,0.02287930026273866,0.0,0.0,85.7315570726064,28638.199219,1448401000.0,651315600.0,3212970000.0,6.578346485872889e+28,3265.350098,12.56,28823.769531,237830000.0,8966.639648,2378990000.0,23850.570313,55900.0,7587.899901999999,1157.329956,165491000.0,-2.5841575624972393e+29,-1.2122986172405655e+29
2020-01-17,0.02287930026273866,0.0,0.0,85.7315570726064,29056.419922000005,1545082800.0,631970100.0,3698170000.0,7.264073700643113e+28,3329.6201170000004,12.1,29348.099609,321820000.0,9173.730469,2522670000.0,24041.259766,59400.0,7674.600098000001,1170.060059,195452500.0,-2.8535302949404403e+29,-1.338668694592894e+29
2020-01-24,0.02287930026273866,0.0,1.24,85.7315570726064,27949.640625,612128700.0,605760000.0,3707130000.0,7.995848399565385e+28,3295.469971,14.56,28989.730469,380010000.0,9141.469727,2611710000.0,23827.179688,48700.0,7586.0,1160.410034,197115700.0,-3.140991760572264e+29,-1.4735246888066797e+29
2020-01-31,0.022879300262738655,0.0,9.68,85.7315570726064,26312.630859,1874255200.0,714049600.0,4527830000.0,8.77516646023523e+28,3225.52002,18.84,28256.029297000005,403890000.0,8991.509766,2685840000.0,23205.179688,75400.0,7286.0,1120.22998,263286800.0,-3.447129581739657e+29,-1.61714226951175e+29
2020-02-07,0.02287930026273866,0.0,4.37,85.7315570726064,27404.269531,1464514700.0,705974200.0,3730650000.0,9.60352376024816e+28,3327.709961,15.47,29102.509766000006,252860000.0,9401.099609,2238670000.0,23827.980469,65400.0,7466.700195,1161.089966,203895200.0,-3.772531380789561e+29,-1.7697971063379318e+29
2020-02-14,0.022879300262738655,0.0,1.23,85.7315570726064,27815.599609,1445335900.0,629855000.0,3398040000.0,1.0482416177199678e+29,3380.159912,13.68,29398.080077999995,231000000.0,9623.580078,2222240000.0,23687.589844,69100.0,7409.100098000001,1174.349976,204479200.0,-4.117784780068913e+29,-1.9317648689150522e+29
2020-02-21,0.02287930026273866,0.0,6.68,85.7315570726064,27308.810547000005,1773613400.0,872594700.0,3899270000.0,1.1413339588685269e+29,3337.75,17.08,28992.410156,311210000.0,9446.69043,2743010000.0,23386.740234,62100.0,7403.899901999999,1164.170044,238290800.0,-4.483477401924646e+29,-2.1033212268729356e+29
2020-02-28,0.022879300262738655,0.0,40.41,85.7315570726064,26129.929688,3191426200.0,1979835300.0,8563850000.0,24.443546295166016,2954.219971,40.110001,25409.359375,915990000.0,8461.830078,5301170000.0,21142.960938,148500.0,6580.600098,1021.97998,655553200.0,-4.870196868703685e+29,-2.2847418498414065e+29
2020-03-06,0.02287930026273866,0.0,25.19,85.7315570726064,26146.669922,2646519300.0,1377953500.0,6552140000.0,-3.9475874367774734e+29,2972.3701170000004,41.939999,25864.779297,599780000.0,8530.339844,4279850000.0,20749.75,111700.0,6462.600098,994.77002,465581400.0,-5.2785308027529586e+29,-2.476302407450286e+29
