,vix_Volume,infectious_daily_infect_emv_index,GPR,trade_Trade Policy EMV Fraction,ftse_Volume,hsi_Close,hsi_Volume,sp500_Volume,Overall EMV Tracker,sp500_Close,vix_Close,dji_Close,dji_Volume,ndx_Close,ndx_Volume,n225_Close,n225_Volume,ftse_Close,n100_Close,n100_Volume,trade_US Trade Policy Uncertainty,trade_Japanese Trade Policy Uncertainty
2007-10-12,0.0,0.4,85.2519957605134,0.011857707509881422,2146771300.0,28838.369141000006,3266952400.0,2788690000.0,25.380965310938695,1561.800049,17.73,14093.080078,178740000.0,2177.98999,1957790000.0,17331.169922,127000.0,6730.700195,1045.030029,402075200.0,29.22330309585624,61.561427653802205
2007-10-19,0.0,0.0,85.2519957605134,0.011857707509881422,1785068800.0,28838.369141000006,3266952400.0,4160970000.0,25.41466404723624,1500.630005,22.959999,13522.019531,332350000.0,2131.080078,2371650000.0,16814.369141,111700.0,6527.899902,1030.75,297587000.0,28.897391062436355,56.704931632692514
2007-10-26,0.0,0.39,85.2519957605134,0.011857707509881422,2090591800.0,30405.220702999995,3197373800.0,3612120000.0,25.452829937269463,1535.280029,19.559999,13806.700195,311390000.0,2194.590088,2583680000.0,16505.630859,110300.0,6661.299805,1037.839966,414780000.0,28.687194289533824,51.823670790783346
2007-11-02,0.0,0.76,85.2519957605134,0.011857707509881422,1699776600.0,30468.339844,3254858600.0,4285990000.0,25.496246462694835,1509.650024,23.01,13595.099609,279780000.0,2213.860107,2426050000.0,16517.480469,148200.0,6530.600098,1023.710022,398431300.0,28.61242700320949,47.01894395020947
2007-11-09,0.0,0.0,85.2519957605134,0.011857707509881422,1789367900.0,28783.410156,2419004400.0,4587050000.0,25.545697105168784,1453.699951,28.5,13042.740234,356840000.0,2034.300049,2955790000.0,15583.419922,160400.0,6304.899902,985.940002,513548000.0,28.692803429524183,42.39204993310564
2007-11-16,0.0,0.0,85.2519957605134,0.011857707509881422,1354551400.0,27614.429688,2922845600.0,4168870000.0,25.601965346347786,1458.73999,25.49,13176.790039,314920000.0,2048.6201170000004,2515680000.0,15154.610352000003,118800.0,6291.200195,979.840027,378133100.0,28.94803779453876,38.04428756160664
2007-11-23,0.0,0.0,85.2519957605134,0.011857707509881422,1164111300.0,26541.089844,1759658800.0,1612720000.0,25.66583466788829,1440.699951,25.610001,12980.879883,122250000.0,2028.900024,804330000.0,15281.125902182992,145323.6855138831,6262.100098,977.030029,329857300.0,29.397844324314043,34.07695565784724
2007-11-30,0.0,0.4,85.2519957605134,0.011857707509881422,1613249500.0,28643.609375,1761234000.0,4422200000.0,25.738088551446747,1481.140015,22.870001,13371.719727,312570000.0,2089.100098,2571340000.0,15680.669922,171200.0,6432.5,1000.570007,420006600.0,30.061937244910887,30.59135304396221
2007-12-07,0.0,0.0,85.2519957605134,0.011857707509881422,1102286000.0,28842.470702999995,2621580800.0,3177710000.0,25.819510478679614,1504.660034,20.85,13625.580078,179420000.0,2130.0,1855070000.0,15956.370117,146100.0,6554.899902,1007.859985,297369600.0,30.960030782390128,27.68877854208632
2007-12-14,0.0,0.41,85.2519957605134,0.011857707509881422,975937300.0,27563.640625,2426898000.0,3401050000.0,25.910883931243347,1467.949951,23.27,13339.849609,245590000.0,2072.110107,1902390000.0,15514.509766,200100.0,6397.0,993.929993,285843100.0,32.1118391628126,25.470530974354347
2007-12-21,0.0,1.25,85.2519957605134,0.011857707509881422,1557130900.0,27626.919922000005,1608493800.0,4508590000.0,26.012992390794413,1484.459961,18.469999,13450.650391,430600000.0,2111.77002,2508800000.0,15257.0,135400.0,6434.100098,993.369995,495207600.0,33.53707661223916,24.037909162901066
2007-12-28,0.0,1.4,85.2519957605134,0.02559055118110236,419742800.0,27370.599609,1772085800.0,2420510000.0,26.126619338989254,1478.48999,20.74,13365.870117,142930000.0,2107.050049,1338850000.0,14921.617380153633,106692.0211241265,6476.899902,996.72998,168370500.0,35.255457356730645,23.49221192986124
2008-01-04,0.0,0.0,85.2519957605134,0.02559055118110236,1182498500.0,27519.689452999995,2375522200.0,4166000000.0,26.252449601423,1411.630005,23.940001,12800.179688,304210000.0,1963.52002,2516310000.0,14487.31640556156,135563.3386257958,6348.5,967.880005,365051000.0,37.277213666006595,23.90033062511908
2008-01-11,0.0,0.0,85.2519957605134,0.02559055118110236,1584489000.0,26867.009766000006,2950312400.0,4495840000.0,26.390773379445495,1401.02002,23.68,12606.299805,301890000.0,1912.810059,2355490000.0,14110.790038999998,175500.0,6202.0,945.460022,404115500.0,39.57464998442152,25.191526709556438
2008-01-18,0.0,0.39,85.2519957605134,0.02559055118110236,2001710300.0,25201.869141,3155112600.0,6004840000.0,26.54178221834527,1325.189941,27.18,12099.299805,483300000.0,1844.089966,2991360000.0,13861.290038999998,191000.0,5901.700195,892.659973,568056800.0,42.110588799988605,27.26065417180464
2008-01-25,0.0,0.39,85.2519957605134,0.02559055118110236,1647164500.0,25122.369141,3929030800.0,4882250000.0,26.70566766341084,1330.609985,29.08,12207.169922,393660000.0,1789.1700440000004,2599410000.0,13629.160156,178800.0,5869.0,864.1300050000001,520809600.0,44.84785260072106,30.00256700049496
2008-02-01,0.0,0.0,69.93859726858088,0.02559055118110236,1791034100.0,24123.580078,3429329600.0,4650770000.0,26.88262125993072,1395.420044,24.02,12743.19043,379580000.0,1855.27002,3060180000.0,13497.160156,142600.0,6029.200195,882.099976,452706200.0,47.749263874632085,33.312119184258705
2008-02-08,0.0,0.0,85.2519957605134,0.02559055118110236,1253695300.0,24123.580078,3429329600.0,3768490000.0,27.072834553193434,1331.290039,28.01,12182.129883,262200000.0,1773.7399899999998,2229330000.0,13017.240234,170500.0,5784.0,838.179993,383852600.0,50.77764510973489,37.08416471172719
2008-02-15,0.0,1.12,85.2519957605134,0.02559055118110236,1286214100.0,24148.429688,1920019600.0,3583300000.0,27.27649908848749,1349.98999,25.02,12348.209961,289800000.0,1780.380005,1999540000.0,13622.55957,154800.0,5787.600098,851.9400019999998,384689300.0,53.89581879404264,41.2135575715317
2008-02-22,0.0,0.0,85.2519957605134,0.02559055118110236,1249304500.0,23305.039063,1760169200.0,3572660000.0,27.493806411101435,1353.109985,24.059999,12381.019531,307090000.0,1773.439941,2324450000.0,13500.459961000002,144200.0,5888.5,857.900024,334097500.0,57.06660741556859,45.59515175230352
2008-02-29,0.0,0.75,85.2519957605134,0.02559055118110236,1557177300.0,24331.669922,1997874800.0,4426730000.0,27.724948066323762,1330.630005,26.540001,12266.389648,351870000.0,1745.27002,2405360000.0,13603.019531,126600.0,5884.299805,852.9500119999999,406842300.0,60.25283346232591,50.123801242673984
2008-03-07,0.0,0.38,85.2519957605134,0.02559055118110236,1553543800.0,22501.330078,2764171600.0,4565410000.0,27.970115599443005,1293.369995,27.49,11893.69043,307580000.0,1707.5,2386980000.0,12782.799805,144100.0,5699.899902,826.25,465336800.0,63.41731942232782,54.69436003127436
2008-03-14,0.0,0.76,85.2519957605134,0.02559055118110236,1551275000.0,22237.109375,2340163800.0,5153780000.0,28.229500555747677,1288.140015,31.16,11951.089844,380810000.0,1713.8299559999996,2547310000.0,12241.599609,231900.0,5631.700195,819.8599849999998,423034800.0,66.52288778358749,59.20168210673595
2008-03-21,0.0,0.75,85.2519957605134,0.02559055118110236,1551275000.0,22237.109375,2340163800.0,4557943852.170146,28.5032944805263,1285.4251099384192,30.24512624533448,11995.895023050258,329832040.52619934,1713.9158241982527,2148132728.6710806,12482.570313,122100.0,5588.443210148826,814.9334177741549,324439830.59246397,69.53236103411817,63.54062145769007
2008-03-28,0.0,0.0,85.2519957605134,0.02471169686985173,1045046100.0,23285.949219,3177623000.0,3686980000.0,28.791688919067386,1315.219971,25.709999,12216.400391,209000000.0,1767.569946,1785770000.0,12820.469727,122600.0,5692.899902,831.320007,276627400.0,72.40856166193298,67.60603207276802
2008-04-04,0.0,0.0,85.2519957605134,0.02471169686985173,954743500.0,23285.949219,3177623000.0,3703100000.0,29.094574497493916,1370.400024,22.450001,12609.419922,181260000.0,1865.869995,1977560000.0,13293.219727,122000.0,5947.100098,868.8099980000002,321789000.0,75.12099181113413,71.31293694497282
2008-04-11,0.0,0.38,85.2519957605134,0.02471169686985173,1228298000.0,24667.789063,2777530400.0,3723790000.0,29.410638165266576,1332.829956,23.459999,12325.419922,286850000.0,1798.719971,1902540000.0,13323.730469,147600.0,5895.5,853.179993,335735000.0,77.66587225017919,74.65703508479473
2008-04-18,0.0,0.0,85.2519957605134,0.02471169686985173,1420110900.0,24197.779297,2314052400.0,4222380000.0,29.738265952680518,1390.329956,20.129999,12849.360352,304030000.0,1900.280029,2190920000.0,13476.450195,102400.0,6056.600098,880.830017,438614500.0,80.04610340361468,77.65419450709558
2008-04-25,0.0,0.37,85.2519957605134,0.02471169686985173,1147801700.0,25516.779297,2047835200.0,3891150000.0,30.075843890030903,1397.839966,19.59,12891.860352,240760000.0,1918.579956,1956260000.0,13863.469727000003,127100.0,6091.399902,882.5,309000000.0,82.26458569598718,80.32028322673737
2008-05-02,0.0,1.46,85.2519957605134,0.02471169686985173,1199047200.0,26241.019531,2749028000.0,3953030000.0,30.421758007612866,1413.900024,18.18,13058.200195,205410000.0,1981.869995,2279510000.0,14049.259766,114100.0,6215.5,901.650024,332433900.0,84.32421955184323,82.67116925858204
2008-05-09,0.0,0.0,85.2519957605134,0.02471169686985173,964963800.0,25063.169922,2068025400.0,3518620000.0,30.774394335721556,1388.280029,19.41,12745.879883,180240000.0,1960.290039,1711510000.0,13655.339844,130400.0,6204.700195,887.929993,274138100.0,86.22790539572934,84.72272061749152
2008-05-16,0.0,0.77,85.2519957605134,0.02471169686985173,1197060400.0,25618.859375,2457737200.0,3842590000.0,31.132138904652127,1425.349976,16.469998999999998,12986.799805,249260000.0,2031.27002,2286090000.0,14219.480469,144100.0,6304.299805,902.25,321931000.0,87.97854365219207,86.49080531832772
2008-05-23,0.0,0.0,85.2519957605134,0.02471169686985173,1133052000.0,24714.070313,1574829500.0,3516380000.0,31.493377744699718,1375.930054,19.549999,12479.629883,190210000.0,1958.959961,1734070000.0,14012.200195,146500.0,6087.299805,878.1199949999999,273547400.0,89.57903474577793,87.99129137595257
2008-05-30,0.0,0.39,85.2519957605134,0.02471169686985173,1650279300.0,24533.119141,2117152800.0,3845630000.0,31.856496886159487,1400.380005,17.83,12638.320313,210230000.0,2032.569946,2153350000.0,14338.540038999998,166700.0,6053.5,891.919983,331247900.0,91.03227910103347,89.24004680522808
2008-06-06,0.0,1.19,85.2519957605134,0.02471169686985173,1377027700.0,24402.179688,1723142800.0,4771660000.0,32.21988235932657,1360.680054,23.559999,12209.80957,307820000.0,1990.390015,2192240000.0,14489.44043,150700.0,5906.799805,857.73999,384220400.0,92.34117714250523,90.25293962101607
2008-06-13,0.0,0.0,85.2519957605134,0.02471169686985173,1353586500.0,22592.300781,1499591300.0,4080420000.0,32.58192019449613,1360.030029,21.219999,12307.349609,247980000.0,1966.01001,2106050000.0,13973.730469,230400.0,5802.799805,836.679993,299336500.0,93.50862929473975,91.04583783817863
2008-06-20,0.0,0.41,85.2519957605134,0.02471169686985173,1691661700.0,22745.599609,2389576800.0,5324900000.0,32.94099642196329,1317.930054,22.870001,11842.69043,429700000.0,1928.390015,2570320000.0,13942.080078,129700.0,5620.799805,802.280029,546175000.0,94.53753598228354,91.63460947157753
2008-06-27,0.0,1.23,85.2519957605134,0.02471169686985173,1672463300.0,22042.349609,2215868800.0,6208260000.0,33.29549707202322,1278.380005,23.440001,11346.509766,338250000.0,1855.719971,3403540000.0,13544.360352000003,127700.0,5530.0,778.700012,465216800.0,95.43079762968317,92.03512253607482
2008-07-04,0.0,0.0,85.2519957605134,0.02471169686985173,964763400.0,21423.820313,1796344200.0,6799956933.371094,33.64380817497106,1246.9256083160826,26.193471682776508,11033.339563891861,232938724.45299634,1817.076653405648,3056673739.427168,13237.889648,117400.0,5412.799805,751.26001,234065500.0,96.19131466148517,92.26324504653242
2008-07-11,0.0,1.66,85.2519957605134,0.02471169686985173,1686940500.0,22184.550781,2163732400.0,6742200000.0,33.98431576110197,1239.48999,27.49,11100.540039,275010000.0,1810.880005,2340180000.0,13039.69043,146300.0,5261.600098,721.950012,441052700.0,96.82198750223604,92.33484501781223
2008-07-18,0.0,0.0,85.2519957605134,0.02471169686985173,2061723500.0,21874.189453,1842076400.0,5653280000.0,34.31540586071106,1260.680054,24.049999,11496.570313,378610000.0,1823.22998,2225800000.0,12803.700195,113200.0,5376.399902,748.460022,491678900.0,97.32571657648236,92.26579046477619
2008-07-25,0.0,0.4,85.2519957605134,0.02471169686985173,1662768600.0,22740.710938,1917652600.0,4672560000.0,34.63546450409352,1257.76001,22.91,11370.69043,190920000.0,1846.550049,2045130000.0,13334.759766,109600.0,5352.600098,758.950012,391033400.0,97.70540230877066,92.07194940228628
2008-08-01,0.0,0.39,98.36409385087809,0.02471169686985173,1341947000.0,22862.599609,1800206000.0,4684870000.0,34.94287772154448,1260.310059,22.57,11326.320313,189700000.0,1826.560059,2312140000.0,13094.589844,135000.0,5354.700195,747.1400150000002,308081600.0,97.96394512364748,91.76918984520437
2008-08-08,0.0,0.0,85.2519957605134,0.02471169686985173,1416347700.0,21885.210938,1737934600.0,4966810000.0,35.23603154335908,1296.319946,20.66,11734.320313,212830000.0,1926.22998,2189630000.0,13168.410156,162300.0,5489.200195,778.869995,348455600.0,98.10424544565932,91.37337980839246
2008-08-15,0.0,0.0,85.2519957605134,0.02471169686985173,964805800.0,21160.580078,1450461200.0,4041820000.0,35.51331199983249,1298.199951,19.58,11659.900391,215040000.0,1957.560059,1742180000.0,13019.410156,94700.0,5454.799805,777.8099980000002,234064800.0,98.12920369935273,90.90038730671245
2008-08-22,0.0,0.82,85.2519957605134,0.02471169686985173,1024330800.0,20392.060547,0.0,3741070000.0,35.773105121259825,1292.199951,18.809999,11628.05957,138790000.0,1931.469971,1365910000.0,12666.040039,87900.0,5505.600098,768.47998,228775000.0,98.04172030927428,90.3660803550263
2008-08-29,0.0,0.38,85.2519957605134,0.02471169686985173,1109943000.0,21261.890625,2047897200.0,3288120000.0,36.01379693793626,1282.829956,20.65,11543.959961,166910000.0,1872.540039,1559030000.0,13072.870117,120700.0,5636.600098,782.8099980000002,308116400.0,97.84469569997047,89.78632696819594
2008-09-05,0.0,0.0,85.2519957605134,0.02471169686985173,1653449200.0,19933.279297,2582614600.0,5017080000.0,36.23377348015695,1242.310059,23.059999,11220.959961,198300000.0,1768.22998,2261030000.0,12212.230469,155700.0,5240.700195,737.73999,442908000.0,97.54103029598787,89.17699516108328
2008-09-12,0.0,0.0,85.2519957605134,0.02471169686985173,1375294800.0,19352.900391,2445765000.0,6273260000.0,36.43142077821701,1251.699951,25.66,11421.990234,238890000.0,1767.130005,1973590000.0,12214.759766,194600.0,5416.700195,756.070007,328904700.0,97.13362452187299,88.5539529485503
2008-09-19,0.0,1.51,85.2519957605134,0.02471169686985173,2147443000.0,19327.730469,6690248800.0,9387170000.0,36.60512486241161,1255.079956,32.07,11388.44043,655110000.0,1745.060059,3898230000.0,11920.860352,184700.0,5311.299805,750.25,1095259500.0,96.62537880217238,87.9330683454589
2008-09-26,0.0,0.38,85.2519957605134,0.02471169686985173,1124378400.0,18682.089844,1895439600.0,5383610000.0,36.75327176303589,1213.27002,34.740002000000004,11143.129883,232560000.0,1672.040039,1949200000.0,11893.160156,131400.0,5088.5,717.030029,423305900.0,96.01919356143256,87.33020936667104
2008-10-03,0.0,18.0,85.2519957605134,0.02471169686985173,1565085200.0,17682.400391,2074882800.0,6716120000.0,36.87424751038498,1099.22998,45.139999,10325.379883,299690000.0,1470.839966,2501480000.0,10938.139648,174400.0,4980.299805,699.820007,433551600.0,95.31796922420006,86.76124402704863
2008-10-10,0.0,1.14,85.2519957605134,0.02471169686985173,2146499000.0,14796.870117,4705158000.0,11456230000.0,36.96643813475408,899.2199710000001,69.949997,8451.19043,674920000.0,1269.800049,4164090000.0,8276.429688,247300.0,3932.100098,543.3599849999998,857650200.0,94.52460621502146,86.24204034145363
2008-10-17,0.0,1.09,85.2519957605134,0.02471169686985173,1843477100.0,14554.209961000002,3950754400.0,6581780000.0,37.02822966643829,940.549988,70.33000200000001,8852.219727,360600000.0,1311.719971,2711030000.0,8693.820313,171500.0,4063.0,561.299988,640723500.0,93.64200495844327,85.78846632474799
2008-10-24,0.0,0.74,85.2519957605134,0.02471169686985173,1831994500.0,12618.379883,3538915600.0,6550050000.0,37.05800813573278,876.7700199999998,79.129997,8378.950195,335680000.0,1202.27002,2691940000.0,7649.080078,194700.0,3883.399902,539.659973,636521900.0,92.67306587901201,85.41638999179361
2008-10-31,0.0,0.37,85.2519957605134,0.02471169686985173,1679929300.0,13968.669922,3531208800.0,6394350000.0,37.05415957293267,968.75,59.889999,9325.009766,310950000.0,1334.780029,2437120000.0,8576.980469,206000.0,4377.299805,589.090027,427063700.0,91.62068940127423,85.14167935745242
2008-11-07,0.0,0.39,85.2519957605134,0.02471169686985173,1296014000.0,14243.429688,2750325200.0,4931640000.0,37.01507000833315,930.98999,56.099998,8943.80957,246300000.0,1271.619995,1886230000.0,8583.0,206300.0,4365.0,588.3599849999998,318980500.0,90.48777594977649,84.98020243658641
2008-11-14,0.0,0.0,85.2519957605134,0.02471169686985173,1228154100.0,13542.660156,2182739200.0,5881030000.0,36.939125472229335,873.2899779999998,66.309998,8497.30957,304370000.0,1179.630005,2243750000.0,8462.389648,155600.0,4233.0,560.22998,314315700.0,89.2772259490653,84.94782724405749
2008-11-21,0.0,0.0,85.2519957605134,0.02471169686985173,1618276800.0,12659.200195,3106043200.0,9495900000.0,36.824711994916385,800.030029,72.66999799999998,8046.419922,569010000.0,1085.569946,3071280000.0,7910.790039,185200.0,3781.0,492.05999800000006,444628100.0,87.99193982368716,85.06042179472757
2008-11-28,0.0,0.0,85.2519957605134,0.019672131147540985,941523500.0,13888.240234,2150281200.0,2740860000.0,36.67021560668945,896.23999,55.279999,8829.040039,155510000.0,1185.75,787580000.0,8512.269531,145300.0,4288.0,551.700012,325277800.0,86.63481799818871,85.33385410345859
2008-12-05,0.0,0.0,85.2519957605134,0.019672131147540985,1116563100.0,13846.089844,1750566000.0,6165370000.0,36.47465607744505,876.070007,59.93,8635.419922,346370000.0,1177.869995,2177720000.0,7917.509765999999,139400.0,4049.399902,506.040009,334828000.0,85.20906483829262,85.77972896713472
2008-12-12,0.0,1.16,85.2519957605134,0.019672131147540985,1101084700.0,14758.389647999997,2916320800.0,5959590000.0,36.23958813548525,879.7299800000002,54.279999,8629.679688,271030000.0,1206.650024,1869900000.0,8235.870117,226600.0,4280.399902,540.669983,347349500.0,83.71910047442664,86.39259831072852
2008-12-19,0.0,0.4,85.2519957605134,0.019672131147540985,1576532200.0,15127.509766,2420226800.0,6705310000.0,35.96720024871349,887.8800050000001,44.93,8579.110352,550150000.0,1217.189941,2651440000.0,8588.519531,138000.0,4286.899902,544.9400019999998,461533100.0,82.16964897819466,87.16275084123487
2008-12-26,0.0,1.1,85.2519957605134,0.019672131147540985,1576532200.0,15127.509766,2420226800.0,1880050000.0,35.65968088503321,872.7999880000001,43.380001,8515.549805,86760000.0,1185.439941,592760000.0,8739.519531,75800.0,4413.514573376331,550.8474263881216,325962993.5832493,80.56543442120064,88.0804752656486
2009-01-02,0.0,1.11,85.2519957605134,0.019672131147540985,407295500.0,15042.80957,1752401800.0,4048270000.0,35.31921851234787,931.799988,39.189999,9034.69043,213700000.0,1263.699951,1438410000.0,8924.932225525125,95678.5510955511,4561.799805,566.380005,153143300.0,78.91118087504852,89.13606029096458
2009-01-09,0.0,0.0,85.2519957605134,0.019672131147540985,979530100.0,14377.44043,3332496400.0,4716500000.0,34.94800159856087,890.349976,42.82,8599.179688,204300000.0,1223.01001,1907390000.0,8836.799805,137000.0,4448.5,565.969971,221318800.0,77.21161241134214,90.31979462417752
2009-01-16,0.0,0.8,85.2519957605134,0.019672131147540985,1380947500.0,13255.509766,3467109600.0,6786040000.0,34.5482186115757,850.1199949999999,46.110001,8281.219727,439360000.0,1198.140015,2235070000.0,8230.150391,140600.0,4147.100098,520.6400150000002,331051200.0,75.47145310168555,91.62196697228234
2009-01-23,0.0,0.0,85.2519957605134,0.019672131147540985,1508583500.0,12578.599609,2198158200.0,5832160000.0,34.12205801929577,831.950012,47.27,8077.560059,370510000.0,1175.890015,2210840000.0,7745.25,119800.0,4052.5,497.709991,328528500.0,73.69542701768259,93.03286604227384
2009-01-30,0.0,0.0,85.2519957605134,0.019672131147540985,1496062700.0,13278.209961,3689336800.0,5350580000.0,33.67170828962453,825.880005,44.84,8000.859863,303160000.0,1180.25,2054590000.0,7994.049805,148000.0,4149.600098,518.789978,331578700.0,71.88825823093724,94.54278054114687
2009-02-06,0.0,1.55,85.2519957605134,0.019672131147540985,1412522900.0,13655.040038999998,2428156800.0,6484100000.0,33.199357890465436,868.599976,43.369999,8280.589844,396380000.0,1277.48999,2389530000.0,8076.620117,147300.0,4291.899902,540.369995,333454700.0,70.05467081305339,96.1419991758962
2009-02-13,0.0,0.4,85.2519957605134,0.019672131147540985,1461771800.0,13554.669922,1546686800.0,5296650000.0,32.70719528972191,826.840027,42.93,7850.410156,251960000.0,1236.849976,1990190000.0,7779.399901999999,149700.0,4189.600098,518.26001,222438100.0,68.19938883563499,97.82081065351672
2009-02-20,0.0,1.99,85.2519957605134,0.019672131147540985,1300936100.0,12699.169922,2053331600.0,8210590000.0,32.197408955297384,770.049988,49.299999,7365.669922,584900000.0,1172.709961,2526040000.0,7416.379883,140800.0,3889.100098,479.519989,376051200.0,66.32713637028594,99.56950368100323
2009-02-27,0.0,0.78,85.2519957605134,0.019672131147540985,1662560900.0,12811.570313,2698380800.0,8926480000.0,31.67218735509532,735.090027,46.349998,7062.930176000002,667950000.0,1116.98999,2393280000.0,7568.419922,140700.0,3830.100098,469.64999400000005,370022700.0,64.4426374886102,101.37836696535052
2009-03-06,0.0,1.18,85.2519957605134,0.019672131147540985,1594394000.0,11921.519531,4178094400.0,7331830000.0,31.133718957019163,683.380005,49.330002,6626.939941,425170000.0,1064.699951,2443820000.0,7173.100098000001,159500.0,3530.6999509999996,436.23999,395865400.0,62.55061626221171,103.23768921355348
2009-03-13,0.0,0.4,85.2519957605134,0.019672131147540985,1333680700.0,12525.799805,2857842800.0,6787090000.0,30.584192228972338,756.549988,42.360001,7223.97998,479010000.0,1168.52002,2022170000.0,7569.279785,217000.0,3753.6999509999996,462.80999800000006,393052700.0,60.655796762694344,105.1377591326069
2009-03-20,0.0,0.0,85.2519957605134,0.019672131147540985,2098960900.0,12833.509766,2073348000.0,7643720000.0,30.02579563885831,768.539978,45.889999,7278.379883,672950000.0,1187.180054,2394470000.0,8209.439710246737,187493.41503523255,3842.899902,473.55999800000006,426387500.0,58.762903061662094,107.06886542950564
2009-03-27,0.0,2.82,85.2519957605134,0.019672131147540985,1489157700.0,14119.5,3396915200.0,5600210000.0,29.46071765458048,815.9400019999998,41.040001,7776.180176000002,323650000.0,1251.469971,2071670000.0,8626.969727,157900.0,3898.899902,483.320007,271109500.0,56.87665923071881,109.02129681124447
2009-04-03,0.0,0.45,85.2519957605134,0.019672131147540985,1372120500.0,14545.69043,3078651200.0,5855640000.0,28.891146744042345,842.5,39.700001,8017.589844,308210000.0,1316.160034,2113380000.0,8749.839844,217500.0,4029.6999509999996,501.839996,414712500.0,55.001789341468495,110.98534198481829
2009-04-10,0.0,0.0,85.2519957605134,0.019672131147540985,1372120500.0,14545.69043,3078651200.0,6694205648.281605,28.319271375147288,859.711632904409,36.16385622320172,8113.393783880571,463515791.48425704,1343.1458067476349,2226436066.122102,8964.110352,228700.0,4075.6603194707645,518.1618829988944,513643462.66436166,53.14301746551502,112.95128965722185
2009-04-17,0.0,0.79,85.2519957605134,0.019672131147540985,1554328000.0,15601.269531,3095786800.0,7352010000.0,27.747280015798797,869.599976,33.939999,8131.330078,537670000.0,1353.920044,2418440000.0,8907.580078,184300.0,4092.8000490000004,525.280029,451607400.0,51.305067674462364,114.90942853545003
2009-04-24,0.0,0.0,85.2519957605134,0.019672131147540985,1272567300.0,15258.849609,1792018400.0,7114440000.0,27.17736113390028,866.2299800000002,36.82,8076.290039,402720000.0,1373.280029,2547150000.0,8707.990234,212200.0,4156.0,528.1099849999998,314739200.0,49.492664039914416,116.85004732649762
2009-05-01,0.0,0.76,62.07012265106557,0.019672131147540985,600337900.0,15258.849609,1792018400.0,5312170000.0,26.611703197355208,877.5200199999998,35.299999,8212.410156,237360000.0,1396.619995,2165930000.0,8977.370117,154800.0,4243.200195,554.023261494749,344932566.2985229,47.710530633475116,118.76343473735949
2009-05-08,0.0,1.16,85.2519957605134,0.019672131147540985,1374720300.0,17389.869141,3886270400.0,8163280000.0,26.052494674066995,929.22998,32.049999,8574.650391,428420000.0,1394.160034,3206310000.0,9432.830078,220100.0,4462.100098,566.909973,412278300.0,45.963391526748396,120.63987947503043
2009-05-15,0.0,0.0,85.2519957605134,0.019672131147540985,1035803800.0,16790.699219,1984982000.0,5439720000.0,25.5019240319391,882.8800050000001,33.119999,8268.639648,308820000.0,1355.109985,2057500000.0,9265.019531,171900.0,4348.100098,544.929993,330303300.0,44.25597079133817,122.46967024650525
2009-05-22,0.0,0.42,85.2519957605134,0.019672131147540985,995791300.0,17062.519531,1938446600.0,5155320000.0,24.96217973887497,887.0,32.630001,8277.320313,244190000.0,1363.170044,1619520000.0,9225.80957,134700.0,4365.299805,555.869995,212766000.0,42.59299249884839,124.24309575877882
2009-05-29,0.0,0.41,85.2519957605134,0.019672131147540985,1114677900.0,18171.0,4358553200.0,6050420000.0,24.43545026277803,919.140015,28.92,8500.330078,361910000.0,1435.569946,2465310000.0,9522.5,175800.0,4417.899902,561.080017,343008900.0,40.97918072088296,125.950444718846
2009-06-05,0.0,0.41,85.2519957605134,0.019672131147540985,1214146300.0,18679.529297,2501280000.0,5277910000.0,23.92392407155173,940.090027,29.620001,8763.129883,254970000.0,1493.209961,2310590000.0,9768.009766,156100.0,4438.600098,569.590027,304912500.0,39.419259529045824,127.58200583370153
2009-06-12,0.0,4.97,85.2519957605134,0.019672131147540985,988502000.0,18889.679688,3599443600.0,4528120000.0,23.42978963309951,946.210022,28.15,8799.259766,164020000.0,1489.969971,2013560000.0,10135.820313,297200.0,4442.0,567.719971,203014800.0,37.917952994940904,129.12806781034033
2009-06-19,0.0,0.0,85.2519957605134,0.019672131147540985,1830416700.0,17920.929688,3085692800.0,5713390000.0,22.95523541532481,921.22998,27.99,8539.730469,528710000.0,1471.22998,2864420000.0,9786.259766,174900.0,4345.899902,550.799988,395153900.0,36.47998519017213,130.5789193557571
2009-06-26,0.0,0.0,85.2519957605134,0.019672131147540985,1021123100.0,18600.259766,2258491200.0,6076660000.0,22.502449886131068,918.900024,25.93,8438.389648,307640000.0,1480.199951,3989940000.0,9877.389648,135800.0,4241.0,539.530029,236911700.0,35.11008018634342,131.92484917694676
2009-07-03,0.0,2.12,85.2519957605134,0.019672131147540985,905300700.0,18203.400391,1540802600.0,4648161105.777943,22.073621513421738,887.6061566868965,27.959419478786533,8160.013409247224,123538839.75852145,1431.5449511550073,3012971712.5203257,9816.070313,127100.0,4236.299805,538.840027,157210900.0,33.812962055058705,133.1561459809041
2009-07-10,0.0,0.0,85.2519957605134,0.019672131147540985,814402200.0,17708.419922,1605581500.0,3912080000.0,21.67093876510025,879.1300050000001,29.02,8146.52002,174260000.0,1419.839966,1658010000.0,9287.280273,151400.0,4127.200195,516.299988,198019800.0,32.593354867921924,134.263098474624
