,sj_ndvi_ne,sj_ndvi_sw,iq_ndvi_ne,iq_ndvi_nw,iq_ndvi_se,iq_ndvi_sw,sj_ndvi_se,sj_reanalysis_air_temp_k,sj_reanalysis_avg_temp_k,sj_reanalysis_dew_point_temp_k,sj_reanalysis_max_air_temp_k,sj_reanalysis_min_air_temp_k,sj_reanalysis_relative_humidity_percent,sj_station_precip_mm,iq_reanalysis_air_temp_k,iq_reanalysis_avg_temp_k,iq_reanalysis_dew_point_temp_k,iq_reanalysis_max_air_temp_k,iq_reanalysis_min_air_temp_k,iq_reanalysis_relative_humidity_percent,iq_reanalysis_specific_humidity_g_per_kg,iq_station_max_temp_c,iq_station_min_temp_c,sj_ndvi_nw,sj_precipitation_amt_mm,sj_reanalysis_precip_amt_kg_per_m2,sj_reanalysis_sat_precip_amt_mm,sj_reanalysis_specific_humidity_g_per_kg,sj_reanalysis_tdtr_k,sj_station_avg_temp_c,sj_station_diur_temp_rng_c,sj_station_max_temp_c,sj_station_min_temp_c,iq_precipitation_amt_mm,iq_reanalysis_precip_amt_kg_per_m2,iq_reanalysis_sat_precip_amt_mm,iq_reanalysis_tdtr_k,iq_station_avg_temp_c,iq_station_diur_temp_rng_c,iq_station_precip_mm
1998-07-02,0.044988033939894895,0.16077534767655324,-34289.25739866367,-60613.07415146084,-53669.817103359266,-71073.83280085411,0.17178768063138944,300.29518636336667,300.36430907894794,296.7852540504045,302.601032394057,298.5502460919568,81.33100123340205,23.843737060451954,296.74331201005316,298.45334906491394,295.18813172457396,307.3032410009595,293.1036787094998,92.42219024299257,16.65191196783075,32.500112756244654,20.70035692145745,0.06886532413372896,42.260537969833194,45.766039459774085,42.260537969833194,18.241864410282762,2.358639348987177,28.275940466821698,6.465118709758872,32.46899517207878,23.96920948267393,16249354.314044498,28258415.536436886,16249354.314044498,-2817892.3884994444,368947.4622768953,242220.03312886006,-22588436.004911482
1998-07-09,0.037970607575186985,0.15734983163983282,-33331.63893420773,-58927.15231968174,-52167.47011207024,-69087.57973131014,0.1704198063451985,300.30471369072615,300.3642760581068,296.7886935756139,302.6446269049088,298.49395964767626,81.33070482323492,28.67274334414032,296.7432880950464,298.453327685961,295.18812021436156,307.3032194644559,293.103668102908,92.42224171392265,16.651914032785804,32.500099261076606,20.700354862924836,0.07006564456499535,41.65239341392494,49.473108370808724,41.65239341392494,18.249328612927435,2.3523318226397656,28.285738488026187,6.534549032521294,32.53125249931371,23.826895376549718,15791942.919306435,27467353.08268529,15791942.919306435,-2739147.153715363,358578.7537216898,235386.93328099197,-21959059.47094235
1998-07-16,0.04474999240390194,0.1514910737128126,-32392.096509919822,-57272.9211356639,-50693.548127308575,-67138.84440677607,0.16541729722473608,300.28336039210075,300.3487216988374,296.76356162776256,302.6358489508944,298.43520945884063,81.33726687228419,36.894992224997026,296.7432636032385,298.4533057669374,295.1881082151835,307.3031974235274,293.1036570539226,92.42229342447166,16.651916058337385,32.500085577218776,20.700352731138352,0.07271886219465915,38.56178988672396,54.0050108170224,38.56178988672396,18.227588287387512,2.356507807781895,28.27484632894783,6.562333795417922,32.5391673237601,23.889329089918764,15343235.727364607,26691259.240236282,15343235.727364607,-2661889.255904833,348407.0424886716,228684.1503176645,-21341535.00938566
1998-07-23,0.05470989545187746,0.1621475893774772,-31470.45757963734,-55650.079382906755,-49247.7791766384,-65227.26846149849,0.17699757528154977,300.2500106074962,300.310260682227,296.8319795633487,302.5929493689372,298.44226987122863,81.81195854116555,39.991894057886014,296.7432385463814,298.4532833197534,295.1880957375203,307.3031748911849,293.10364557348356,92.42234537269765,16.651918044307617,32.50007170620251,20.700350526458568,0.08048760294124599,41.097381543444286,63.15580473437596,41.097381543444286,18.307437983767652,2.289150280071937,28.24109033500992,6.488307562538319,32.394325898827475,23.94898485789977,14903148.97043258,25929990.770179242,14903148.97043258,-2586104.488449184,338430.4356956559,222110.42732825328,-20735749.754754648
1998-07-30,0.06453817298547117,0.1731823989132707,-30566.549562956192,-54058.325784422515,-47829.89123400705,-63352.4934587405,0.18845282840000532,300.3008631845137,300.35549963721184,296.9647484569951,302.6273630490323,298.5165531602327,82.20497233753495,34.701678636699114,296.7432129361671,298.4532603562525,295.1880827917556,307.3031518803711,293.1036336724343,92.42239755645953,16.651919990503046,32.50005764958314,20.70034824924134,0.08304969188459625,38.1019878557569,66.18834985895629,38.1019878557569,18.458814182014873,2.302521387623175,28.34343663589051,6.37483603376095,32.38780231464261,24.017766335590714,14471598.864475586,25183404.40537329,14471598.864475586,-2511778.6419154853,328647.04009166034,215664.5071598488,-20141590.819014847
1998-08-06,0.05914728774121574,0.16954438687145315,-29680.199815686632,-52497.35895061266,-46439.612173450936,-61514.160829523724,0.18364884072753315,300.3983586075915,300.46347183014456,297.0812291804793,302.785958062886,298.5928913352241,82.28874909620588,32.24780739624424,296.74318678422736,298.4532368882101,295.18806938817437,307.3031284039601,293.10362136151974,92.42244997341524,16.65192189671457,32.50004340894035,20.700345899837856,0.07681677373905162,39.519126378635676,60.869945960584715,39.519126378635676,18.591645624244098,2.3678636800283273,28.459460780375828,6.39069122724584,32.518294445574526,24.10939816076657,14048501.595157087,24451356.826072365,14048501.595157087,-2438897.501627922,319054.9617380777,209345.1322075564,-19558945.27214335
1998-08-13,0.059856604506854996,0.16927482429638718,-28811.235588537267,-50966.8773063407,-45076.66970437131,-59711.9117869678,0.18040426054995026,300.4416785657142,300.4857388433192,297.18695451323595,302.86040256697333,298.66652210045487,82.5851070900791,35.00040576375603,296.7431601021327,298.4532129273331,295.18805553696257,307.30310447475637,293.1036086513859,92.42250262101983,16.651923762717388,32.500028985878586,20.700343478594682,0.07441920018842738,43.67971984445956,62.172140771667145,43.67971984445956,18.715581555617227,2.3239435192964493,28.575174100094316,6.447614928975968,32.71184782521734,24.142171987335555,13633773.298202783,23733704.62584634,13633773.298202783,-2367446.8442716766,309652.30556311994,203151.04412156867,-18987700.114934742
1998-08-20,0.06184808803061318,0.16807739002490532,-27959.48396579067,-49466.5789826675,-43740.791275479045,-57945.38719915188,0.1761566147563291,300.43832867846623,300.4796013299329,297.2370290735504,302.88555411594797,298.69214599073626,82.83662984179618,43.9886780951783,296.7431329013922,298.45318848525886,295.18804124820605,307.30308010549373,293.1035955525788,92.42255549652342,16.651925588270974,32.50001438202743,20.70034098585381,0.06820419010383211,48.884164577226244,64.71516683321292,48.884164577226244,18.778500679958686,2.2905596733060256,28.59081801276189,6.525539329965589,32.887092795810155,24.122627529605136,13227330.030268297,23030304.261006087,13227330.030268297,-2297412.432852363,300437.1747007335,197080.98337262415,-18427742.238633186
1998-08-27,0.05477331090529411,0.16608647304228516,-27124.771771737534,-47996.16165164701,-42431.70392824404,-56214.22739513419,0.17095162998976432,300.44792616139785,300.4981206573246,297.23944825866073,302.8864344243547,298.6748798753458,82.8129518089614,57.68638110003543,296.74310519345244,298.4531635735549,295.1880265318896,307.303055308835,293.1035820755429,92.42260859696934,16.65192737311898,32.49999959904201,20.700338421952733,0.0642911519337764,58.990751299257525,67.54654361439802,58.990751299257525,18.794100618853076,2.3696148208704177,28.48094479157704,6.625728714531564,33.07899758167148,23.926873799900047,12829087.724498369,22341011.973441765,12829087.724498369,-2228780.0090054367,291407.66948208446,191133.6885891572,-17878958.363336816
1998-09-03,0.052519494777315476,0.15926032817680028,-26306.925426209084,-46555.3222712391,-41149.13407062547,-54518.071865446225,0.16898036367515623,300.45210640451654,300.4992857504612,297.20784012773817,302.8432251790728,298.65127946187124,82.6599046701838,53.62861573859906,296.7430769896978,298.45313820371797,295.1880113978961,307.30303009737025,293.1035682306208,92.4226619191923,16.651929116989248,32.499984638603365,20.70033578722448,0.05808965891921464,61.569226868364424,64.21174046572716,61.569226868364424,18.7620658346479,2.3883269578505146,28.457898648712405,6.685323802133228,33.10587106472838,23.85582484553428,12438962.12191549,21665683.671487615,12438962.12191549,-2161535.281121874,282561.88587850425,185307.89553395903,-17341234.942891136
1998-09-10,0.05301709325050054,0.15515905468404811,-25505.770720384287,-45143.756689442875,-39892.80712593574,-52856.55879730251,0.16910433439844713,300.40799710748877,300.4576212809961,297.1504714826535,302.6873134769851,298.67663512735356,82.59835543523826,54.80391474328401,296.7430483014493,298.45311238717346,295.18799585600584,307.30300448361714,293.103554028052,92.42271545981644,16.651930819593733,32.49996950241887,20.700333081997687,0.05270537449391872,66.90137977270437,63.204624527252896,66.90137977270437,18.699716604587238,2.30471975929698,28.374234459746507,6.656220562204267,32.97307541817314,23.995296204213453,12056868.664948165,21004174.74504234,12056868.664948165,-2095663.9059209693,273897.91308522876,179602.33551616664,-16814458.017295763
1998-09-17,0.04919599074884095,0.15769252542919393,-24721.132468141557,-43761.15902866982,-38662.44698678274,-51229.32435179516,0.17267967197867012,300.4147933904841,300.46623921972537,297.0896104029094,302.6675726039177,298.6960149682724,82.25404560283985,54.667286049520555,296.74301913996436,298.453086135275,295.18797991589565,307.3029784800194,293.1035394779718,92.42276921525351,16.651932480628485,32.49995419222263,20.70033030659669,0.04627740647018572,71.05356338369103,60.10452277236349,71.05356338369103,18.63146615790221,2.2763837364342967,28.298965872080192,6.589750232387322,32.99408718927099,24.05314193052391,11682722.331856675,20356339.778060034,11682722.331856675,-2031151.4597937502,265413.82976385206,174015.7329217546,-16298512.983177051
1998-09-24,0.0387838240222117,0.16347057382877664,-23952.83396339533,-42407.22072753066,-37457.77516514377,-49636.00153886239,0.17970038635520527,300.3858627293778,300.44544142781854,296.9899752607679,302.58008312798256,298.69329179513016,81.89224292010907,57.511132771896726,296.7429895164365,298.45305945930386,295.1879635871382,307.30295209894643,293.10352459041104,92.4228231817011,16.651934099773623,32.49993870977591,20.700327461341548,0.04109628413669624,82.39375072471529,62.24622468957649,82.39375072471529,18.519126203504072,2.2662392090831593,28.137079830106543,6.444079874409793,32.733131600123656,24.040904769455253,11316437.379021727,19722032.10104835,11316437.379021727,-1967983.3941996284,257107.69819381484,168546.80136982852,-15793284.236533172
1998-10-01,0.025972612396276126,0.16060599622843838,-23200.696135132923,-41081.62904883173,-36278.50946897565,-48076.2184655407,0.17634809470286744,300.40685899785353,300.4753622377548,296.87482833198493,302.5873789593686,298.66792658170505,81.24104990277412,47.12414776756541,296.742959441995,298.45303237046835,295.18794687920104,307.30292535269245,293.10350937529455,92.42287735514073,16.651935676693295,32.49992305686752,20.700324546548153,0.03477836366894599,93.61748204361477,65.66338793516476,93.61748204361477,18.393419359277555,2.3379721063041408,28.04768807422258,6.34155959970202,32.57810476505482,23.956143111043954,10957926.939671941,19101103.094279885,10957926.939671941,-1906144.9662160417,248977.5551659055,163194.23772773973,-15298654.616464041
1998-10-08,0.018815274472919107,0.1562009188749194,-22464.536231556776,-39784.06475608231,-35124.361941304844,-46549.59560797506,0.17589289717078105,300.38855517206633,300.4476997852023,296.8254750866201,302.5309328166956,298.67485794224456,81.08017034244833,41.21222644708246,296.74292892770427,298.45300487990335,295.18792980144616,307.3028982534761,293.1034938424406,92.4229317313361,16.65193721103567,32.499907235314254,20.700321562528302,0.02779293512978026,78.81843699952552,57.31886773285818,78.81843699952552,18.33325440970631,2.3173393643637428,27.984384241167348,6.250304650645158,32.378081427777936,23.88193638158682,10607102.398984455,18493401.10268563,10607102.398984455,-1845621.1303836964,241021.3978007537,157956.7127908587,-14814504.538893826
1998-10-15,0.015601723719079988,0.1531989411203995,-21744.16577077427,-38514.19849489734,-33995.035650577745,-45055.74156286102,0.17800975230011776,300.30416286122886,300.35979627380397,296.7555058641767,302.399486538478,298.6354794354088,81.13437381985096,38.53569166952134,296.74289798456385,298.45297699866984,295.1879123631295,307.3028708134393,293.10347800156046,92.42298630583153,16.65193870243291,32.49989124696129,20.700318509589763,0.030185373642215598,73.11078741612886,54.76614471051806,73.11078741612886,18.255202867544675,2.291646477391863,27.86597056893925,6.309237110024066,32.313132552573066,23.703484993957552,10263872.42087029,17898769.745916396,10263872.42087029,-1786396.370266891,233237.16146263934,152832.85676731355,-14340710.647434257
1998-10-22,0.010136121776868456,0.15310376535568343,-21039.387349104392,-37271.68515722145,-32890.219691799866,-43594.24643053871,0.17845001667603297,300.1202773651676,300.17126107449025,296.7126728400989,302.16681647140643,298.4619440060851,81.79444446115487,40.4603126031825,296.74286662350784,298.4529487377545,295.18789457339983,307.3028430446474,293.10346186225706,92.42304107394986,16.651940150501176,32.49987509368263,20.700315388036397,0.022324657093199245,76.81952106158131,59.45567758673688,76.81952106158131,18.20911417312727,2.1872010927916894,27.76881161372975,6.367271275288551,32.37029829356886,23.605164632923323,9928141.432243831,17317045.28635174,9928141.432243831,-1728454.436117541,225622.68536140886,147821.23667123716,-13877143.71217516
1998-10-29,0.002464903480450753,0.14439440730368303,-20349.989670150884,-36056.15510384683,-31809.58140102221,-42164.67150944329,0.17519126921207442,299.9099174903185,299.9687554841442,296.6310090252418,301.98648596317736,298.2196215843568,82.40414811429159,45.130283113641894,296.7428348554049,298.45292010806946,295.18787644129856,307.30281495908787,293.1034454340245,92.4230960307911,16.65194155484059,32.499858777381505,20.700312198168202,0.0019524021579922501,89.45477759729307,68.72346194304647,89.45477759729307,18.122082391225742,2.0945831987705277,27.593526479169096,6.313139242046959,32.12101827427703,23.447365599985943,9599807.262337364,16748052.529886022,9599807.262337364,-1671777.936298078,218175.65897892893,142920.32111371378,-13423665.357139565
1998-11-05,0.002496561865256236,0.14608575908031268,-19675.73980272877,-34867.200493739656,-30752.754229631537,-40766.533245511615,0.18462966628801744,299.7108216317044,299.7618730089688,296.5007944531493,301.7825200908738,298.08014748726026,82.71974053233211,47.89785366697575,296.742802691058,298.4528911204516,295.18785797575913,307.3027865686701,293.10342872624756,92.42315117123051,16.651942915035256,32.499842299990824,20.70030894028143,-0.003478722789561066,83.46603877903912,73.23960263259852,83.46603877903912,17.983597999013707,2.003883328723876,27.393703885730833,6.296027580190915,31.735534857697935,23.31859202608834,9278757.466002338,16191598.441522226,9278757.466002338,-1616347.7009344809,210893.5386298513,138128.42546571034,-12980122.963390417
1998-11-12,0.010403434140383111,0.14304218958737924,-19016.371122797136,-33704.3539923417,-29719.31885888992,-39399.27823382386,0.18675022689499035,299.5224074677635,299.56790465811247,296.2809087117554,301.59421889614254,297.8557076854744,82.5533533037258,43.93565393798138,296.74277014120383,298.4528617856625,295.18783918560626,307.30275788522493,293.10341174820076,92.42320648991704,16.65194423065325,32.499825663473594,20.700305614668693,-0.00912130967353248,69.81941305808347,74.4851873470985,69.81941305808347,17.744315294307793,1.9569995018822388,27.186610114624756,6.246812373632559,31.47690342686256,23.193148714669018,8964863.597352274,15647462.201834798,8964863.597352274,-1562141.7908233851,203773.4175073005,133443.62645085214,-12546341.730759203
1998-11-19,0.01964461789348933,0.1489467670663833,-18371.56453332689,-32567.055610291252,-28708.77378631178,-38062.244284297194,0.1890379984664054,299.23708940842965,299.27672803456835,296.03204383734106,301.24402452472407,297.6215133603575,82.71286262655974,47.01197361388016,296.74273721651326,298.45283211438783,295.1878200795557,307.30272892050385,293.1033945090479,92.4232619812717,16.65194550124662,32.49980886982336,20.70030222161904,-0.005102004358187376,66.50631571955856,83.38794698708148,66.50631571955856,17.479621640207654,1.8874386411601158,26.859498668895142,6.112819198622496,30.95354189944868,23.046005011600332,8657972.291107662,15115379.72016374,8657972.291107662,-1509133.9538301257,196811.82328234497,128863.62912584527,-12122112.314190269
1998-11-26,0.02525045106640745,0.14132517432062286,-17740.91921469268,-31454.601055522682,-27720.489514647736,-36754.59978243234,0.17838530226439356,299.06334937861055,299.10879786912056,295.7519707991852,301.0820334172463,297.4508293326736,82.17017237413219,45.22157990657953,296.7427039275905,298.45280211723747,295.18780066621366,307.30269968617887,293.1033770178413,92.42331763948589,16.6519467263514,32.49979192106464,20.700298761418075,0.0017751177641720309,54.475019228797365,80.26591206042673,54.475019228797365,17.184982299309222,1.8984554783910614,26.558510845344145,5.958732747235625,30.50098599721375,22.847800168132164,8357891.372003406,14595019.514284,8357891.372003406,-1457291.2207655236,190004.40287000232,124385.5597056651,-11707171.567642093
1998-12-03,0.025907314111301507,0.13262701322805887,-17123.907069118475,-30366.061292914994,-26753.63720233929,-35475.24924514926,0.17016524844246955,298.85510449434344,298.8977635419248,295.52279805349633,300.8559436896375,297.2896037417001,82.05547023505005,46.50659054092246,296.7426702849736,298.45277180474477,295.18778095407646,307.3026701938418,293.10335928352123,92.42337345851993,16.65194790548763,32.49977481925335,20.70029523434806,-0.004109579766943171,53.329168037041285,81.75480933053117,53.329168037041285,16.953593763578073,1.886542638861066,26.257870943069843,5.859512943473408,30.14892376014572,22.658977265165365,8064368.220528439,14085945.143576212,8064368.220528439,-1406570.1610223595,183345.43145995075,120005.64289381588,-11301172.553181164
1998-12-10,0.02041643338871276,0.13990954706672637,-16519.801768973513,-29300.157260336593,-25807.077538281097,-34222.6862262229,0.18214765488536236,298.7570790306987,298.81436212357124,295.3627962787797,300.7206321050635,297.285657305826,81.74533839686633,47.443679387435495,296.7426362991339,298.4527411873667,295.1877609515299,307.3026404550039,293.10334131491544,92.4234294321014,16.65194903815936,32.49975756647728,20.700291640688025,-0.0239102449179806,58.37045755354646,76.41858280616174,58.37045755354646,16.795280752042874,1.8750361748520672,26.080433111957106,5.743936624428732,29.947095803657085,22.561849991040795,7777056.078074239,13587556.699574292,7777056.078074239,-1356911.050817281,176827.04784341482,115718.69933180686,-10903637.830850936
1998-12-17,0.006652287251662906,0.14058201568546524,-15927.568251169054,-28255.064741844442,-24879.187666887665,-32994.76421997402,0.18790282996107427,298.7911441576503,298.8633843003487,295.16662024120086,300.76909532728365,297.3182166091882,80.60050406570237,38.3405553764374,296.7426019804762,298.4527102754833,295.18774066684927,307.30261048109554,293.1033231207387,92.42348555372364,16.65195012385466,32.4997401648565,20.700287980713885,-0.04897542808683374,44.488773416989346,54.60305422507045,44.488773416989346,16.602744997709483,1.96734729622286,25.95650855748257,5.774642122709115,29.95522207049514,22.417046830603773,7495461.567999512,13098999.678874977,7495461.567999512,-1308228.7903653113,170438.06345285324,111517.36288858199,-10513886.708746254
1998-12-24,0.010679623196428338,0.1353700145638947,-15345.690607276018,-27228.110462272947,-23967.591627949267,-31788.33984914678,0.18325961296144305,298.77440280306865,298.864631789415,294.9965507068062,300.7910257975909,297.29379118092925,79.84098728226486,33.11959862040661,296.7425673393387,298.45267907939774,295.18772010819845,307.30258028346566,293.1033047095921,92.42354181664429,16.651951162045695,32.4997226165438,20.70028425469855,-0.06544629778076957,36.148145319866536,41.656917410152644,36.148145319866536,16.448988393793243,2.059048547096002,25.80994496919937,5.852049960694802,29.734956908216972,22.195674102978284,7218862.960920975,12619023.054834493,7218862.960920975,-1260398.7575924313,164162.10746923834,107390.86160718661,-10130921.936712474
1999-01-01,0.004757559861355773,0.13760640679594366,-14771.904026419885,-26215.29876168436,-23068.740523029526,-30598.71713839742,0.18384032080561513,298.6555237614113,298.7512213947519,294.78208801825764,300.69081273724976,297.12751833929025,79.36522683129539,28.57916584698071,296.7425323859927,298.45264760933617,295.1876992836302,307.3025498733817,293.10328608996264,92.42359821388379,16.651952152188702,32.49970492372519,20.700280462912055,-0.06875496087923882,35.03603844452801,34.47691006727405,35.03603844452801,16.27218997951071,2.1370125731150056,25.640066692650105,5.891613535777633,29.462332369223994,21.97355049300838,6946182.874820635,12145758.227564886,6946182.874820635,-1213234.7756247073,157974.7378701527,103323.11905779521,-9753253.234439142
1999-01-08,-0.013906066332163632,0.1432394027109415,-14218.411214062304,-25238.173396372207,-22201.748041021187,-29451.19495607374,0.1850186198358013,298.4583182423971,298.55619989550667,294.509946237644,300.4731549140303,296.94220814173036,78.97693289551303,24.6872279478905,296.74249713064313,298.45261587544735,295.1876782010854,307.3025192620288,293.103267270223,92.42365473822396,16.651953093724053,32.499687088620306,20.700276605621678,-0.06099636945652342,31.16117057220363,28.574449233452714,31.16117057220363,15.973981413948772,2.1340923219884793,25.434383648063218,5.945234673419515,29.224013749510107,21.596290610908863,6683218.11338333,11689268.922942795,6683218.11338333,-1167739.8492145455,152007.49978093104,99400.60046420567,-9388913.380992167
1999-01-15,-0.023802056511099377,0.1448462098919831,-13682.693482566407,-24292.29303221898,-21362.66634453932,-28340.550499683188,0.18546241286958162,298.2124778434427,298.3092639377668,294.12003625496277,300.2099266841142,296.6848956707223,78.26429330267956,22.492993102983753,296.74246158342805,298.45258388780263,295.1876568683931,307.3024884605099,293.10324825863063,92.42371138220652,16.651953986076286,32.499669113482845,20.70027268309207,-0.04785682810710884,24.442407765614565,24.84366624439641,24.442407765614565,15.580232422113001,2.072415089717687,25.20187025578815,6.093882877013809,29.05136586768637,21.098679315752427,6428769.351800486,11247476.467989273,6428769.351800486,-1123706.9160597082,146233.18996975024,95605.40494909807,-9036245.513054885
1999-01-22,-0.01043742526957539,0.14646195060658182,-13163.071903850709,-23374.69821735569,-20548.863306148123,-27263.302105061564,0.18672354075585973,297.9123786726016,298.01399883738605,293.72997420292876,299.96860028556034,296.28424346571586,77.81362191755132,20.678677342797265,296.74242575441895,298.45255165639605,295.18763529327003,307.3024574798453,293.10322906332794,92.42376813813183,16.651954828654155,32.49965100060107,20.70026869558538,-0.03670698194457101,22.616418166074716,23.564021829351123,22.616418166074716,15.204360077267056,2.0910918670756975,24.996123609667812,6.315794717741648,29.02992969843438,20.82139071924492,6182036.558564659,10818994.943636574,6182036.558564659,-1080997.9431088315,140633.66458515066,91925.58903771435,-8694145.414020836
1999-01-29,0.014835702428890374,0.15420861529385654,-12658.40672748461,-22483.38096014317,-19758.551565678703,-26217.08602669435,0.18917035593612033,297.6224211787431,297.7271987875018,293.20422178174533,299.7210256870406,295.9202912361311,76.66391013155618,17.56233845302463,296.7423896536209,298.4525191911439,295.1876134833206,307.3024263309723,293.10320969234147,92.42382499805743,16.651955620850668,32.49963275229821,20.700264643361393,-0.025258580947027442,15.887548052126242,22.876272849383014,15.887548052126242,14.71622399617978,2.088143732287095,24.79323082974785,6.423839180159945,28.81545315319107,20.48911114795407,5942476.073181931,10402883.22172863,5942476.073181931,-1039519.2183651626,135196.59645867697,88353.0342763954,-8361863.700710982
1999-02-05,0.03240221797172372,0.16467808009974377,-12167.904387800023,-21616.94416416841,-18990.48615477985,-25200.25629065487,0.1930825881056261,297.3684610785871,297.47163547773226,292.57929304961885,299.597794242836,295.5804166616839,74.9134306210975,16.241854033029693,296.7423532909723,298.4524865018849,295.1875914460367,307.302395024745,293.1031901535818,92.42388195379677,16.651956362043144,32.499614370932925,20.700260526677674,0.002931818010652648,12.34442139889945,18.617462318117518,12.34442139889945,14.157553896838031,2.148691102818707,24.572705400710788,6.533854232853984,28.705114320989917,20.035537660148137,5709708.840883575,9998485.756849341,5709708.840883575,-999205.4866376137,129913.39308490441,84882.0781067235,-8038878.814541206
1999-02-12,0.03547587993430658,0.17329707748423073,-11690.993590060083,-20774.382963635857,-18243.770352456253,-24211.62777448696,0.1921100504761319,297.2338190294358,297.35916461033725,292.279596428251,299.5343251283374,295.45678708408946,74.10731946198534,14.573862353040049,296.7423166763454,298.4524535983803,295.18756918879745,307.302363571934,293.1031704548431,92.4239389969179,16.65195705159329,32.49959585889978,20.700256345789686,0.02145178853262305,11.28004570379915,15.107379327368454,11.28004570379915,13.883123666686721,2.2391054984617407,24.433390383965023,6.822066619841754,28.776888745313464,19.710139012829348,5483461.49341644,9605330.36444936,5483461.49341644,-960009.7636738867,124777.85983087367,81508.63479877502,-7724815.473693207
1999-02-19,0.032281773961445756,0.17473170582016714,-11227.24574981875,-19954.944326640994,-17517.731031851465,-23250.311247984457,0.183893178351067,297.21249002066565,297.3616357141632,292.3259006486645,299.59795364474417,295.36475063636925,74.39612699918773,15.24529656084908,296.7422798195463,298.4524204903135,295.187546718869,307.30233198322645,293.1031506038028,92.42399611874225,16.651957688847215,32.49957721862969,20.700252100950962,0.029832498289608066,12.482039397658998,13.685445871876542,12.482039397658998,13.91331068171689,2.3945706131403153,24.501761310958887,6.997440826608572,29.045098345846085,19.76796149442169,5263528.519125141,9223062.587836556,5263528.519125141,-921896.7961795665,119785.34163067047,78229.63103379478,-7419392.314169511
1999-02-26,0.0303019879889646,0.17358792745169702,-10776.323909878862,-19158.036911452975,-16811.838624875178,-22315.607458774466,0.17808589061422023,297.1902321518347,297.34812894371885,292.29205389280395,299.7013895742576,295.2459506702446,74.31673435299378,14.010448395340369,296.7422427303149,298.45238718729036,295.1875240434047,307.3023002692254,293.1031306080217,92.42405331034338,16.651958273135563,32.49955845259035,20.700247792413233,0.03692046849492199,12.458529522406474,11.280111789766583,12.458529522406474,13.882166065549137,2.514689987391588,24.605760660317028,7.0692587686965425,29.243285523678182,19.90056696573015,5049747.973714728,8851403.557567649,5049747.973714728,-884838.86273026,114932.17189820658,75042.64351201453,-7122388.27198714
1999-03-05,0.008593039110833759,0.18065671201447359,-10337.949941696454,-18383.17318845517,-16125.655734350468,-21406.93912845588,0.1832058763189212,297.41859105589486,297.5816496477928,292.5904190521032,299.80528293001305,295.43666048304544,74.6520940610792,15.582536450118717,296.74220541832534,298.45235369883903,295.18750116944483,307.30226844045006,293.10311047494304,92.42411056254578,16.651958803773518,32.499539563286724,20.70024342042658,0.034210836349184134,10.156905641837634,9.39924396496667,10.156905641837634,14.130020920101703,2.5948637760707167,24.82327934345045,7.174699112201799,29.510989208400193,20.234408370021246,4841985.884999361,8490122.934469558,4841985.884999361,-848813.0776873445,110215.31869381224,71945.6662735847,-6833620.998385653
1999-03-12,-0.0011895164108613882,0.19155567606629786,-9911.883486573926,-17629.93227871062,-15458.804139709144,-20523.807289748525,0.18542687740731661,297.62230619642355,297.79596663762203,292.74514807555255,299.93037055079697,295.6549635338881,74.43405440829277,12.255838623423116,296.74216789318615,298.4523200344103,295.1874781039166,307.30223650733524,293.103090211893,92.4241678659237,16.651959280060925,32.49952055326148,20.700238985239586,0.030775604441080802,9.89754829786333,7.747502269558112,9.89754829786333,14.25893685920698,2.6368060272967955,25.00630694851449,7.22909508561009,29.80163448953951,20.49612595552564,4640126.239748515,8139021.537319869,4640126.239748515,-813799.6601385637,105632.15754044382,68936.9613036557,-6552933.001003243
1999-03-19,0.0030670420965690504,0.19506823673711715,-9497.908434552337,-16897.936093931887,-14810.943612526899,-19665.763252136225,0.1925115882281014,297.77403800755405,297.9552851559972,292.9651073497914,300.10161839020077,295.80443590987716,74.76616193834349,11.385937066839503,296.74213016444025,298.4522862033773,295.1874548536341,307.3022044802317,293.1030698260799,92.42422521080013,16.651959701282355,32.49950142509546,20.7002344870995,0.024831113071066713,11.628706618170526,7.575154686052274,11.628706618170526,14.453483085815519,2.708882261616311,25.199935840228903,7.226159377014154,30.17321680726957,20.737943100424808,4444064.5545985475,7797920.188700788,4444064.5545985475,-779780.8224466122,101180.3255570822,66014.9626112355,-6280182.745620724
1999-03-26,0.028916612645210088,0.1824931485538352,-9095.824242991002,-16186.834016807974,-14181.758314735256,-18832.390602007392,0.1866242398181092,297.9720640544566,298.1456833109305,293.2256261660694,300.2932076868175,295.9549058332002,75.09215667946644,11.119363051016252,296.74209224156556,298.45225221503586,295.1874314252984,307.3021723694053,293.1030493245944,92.42428258724559,16.651960066707183,32.49948218140809,20.70022992625238,0.015836206737367006,14.595899290030996,7.827860373651742,14.595899290030996,14.690769576437846,2.7226258879498646,25.457087604785833,7.1995894547800825,30.359907005362974,21.008112195996496,4253703.74816459,7466652.553320512,4253703.74816459,-746740.0566258756,96857.62780300085,63178.214641650906,-6015238.942909267
