,sj_ndvi_ne,sj_ndvi_sw,iq_ndvi_ne,iq_ndvi_nw,iq_ndvi_se,iq_ndvi_sw,sj_ndvi_nw,sj_ndvi_se,sj_reanalysis_air_temp_k,sj_reanalysis_avg_temp_k,sj_reanalysis_dew_point_temp_k,sj_reanalysis_max_air_temp_k,sj_reanalysis_min_air_temp_k,sj_reanalysis_relative_humidity_percent,sj_station_precip_mm,iq_reanalysis_air_temp_k,iq_reanalysis_avg_temp_k,iq_reanalysis_dew_point_temp_k,iq_reanalysis_max_air_temp_k,iq_reanalysis_min_air_temp_k,iq_reanalysis_relative_humidity_percent,iq_reanalysis_specific_humidity_g_per_kg,iq_station_max_temp_c,iq_station_min_temp_c,sj_precipitation_amt_mm,sj_reanalysis_precip_amt_kg_per_m2,sj_reanalysis_sat_precip_amt_mm,sj_reanalysis_specific_humidity_g_per_kg,sj_reanalysis_tdtr_k,sj_station_avg_temp_c,sj_station_diur_temp_rng_c,sj_station_max_temp_c,sj_station_min_temp_c,iq_precipitation_amt_mm,iq_reanalysis_precip_amt_kg_per_m2,iq_reanalysis_sat_precip_amt_mm,iq_reanalysis_tdtr_k,iq_station_avg_temp_c,iq_station_diur_temp_rng_c,iq_station_precip_mm
1997-01-29,0.03445441322100201,0.15583642140864085,0.2328238774410333,0.10193149558618994,0.13479348706526945,0.12095176845721284,0.07054290793680551,0.16596443943355144,297.31220273857593,297.460823918766,293.2637550283295,299.45664424157906,295.6667994626939,78.3339666716859,28.430248780430215,296.74259780528905,298.45253077520186,295.1867898189697,307.3024580430977,293.10236908253285,92.41895941828535,16.651643551943828,32.50050618567207,20.70027445238364,25.63025379767732,33.86813937952976,25.63025379767732,14.688390708065471,2.2109530179774266,24.618112644233435,5.83576465099191,28.462172504218742,20.700505733414097,80354088.54236582,138771678.30821818,80354088.54236582,-13807606.723088104,1820796.692496892,1201051.2670772104,-110277089.232487
1997-02-05,0.038259011375004884,0.1573321584903255,0.22929395870478492,0.10104891785732155,0.13501565190512474,0.1200923561762354,0.07156285391161543,0.16495914187413604,297.30527658167216,297.4515899566393,293.1359184611156,299.32210703650657,295.7163139004799,77.71256631302116,29.616421581812194,296.74265172601946,298.45258529708497,295.1868482494193,307.3025126800598,293.1024261151166,92.41899877688819,16.651648973814233,32.50050960497373,20.700279119375907,25.40593444303685,29.760119879517212,25.40593444303685,14.566257950047312,2.1508278206843716,24.507636991345255,5.8875993146048815,28.313633303671807,20.622397552550208,79008377.39942443,136455270.90902245,79008377.39942443,-13577369.980615951,1790331.8757808376,1180911.133718872,-108441477.77178419
1997-02-12,0.041234727419969856,0.16716163769094655,0.22712185814076566,0.10017136444989662,0.135251271488441,0.11923943409970125,0.08006876939164564,0.1694973204191654,297.30564481930327,297.4514689257402,293.1204979831229,299.23232545174517,295.7492550904873,77.61915061793363,26.82532546302435,296.7427041317505,298.45263831737884,295.1869052687012,307.30256577745035,293.10248175510475,92.41903812446452,16.65165433549067,32.500512770475254,20.700283675866604,19.5627222677485,28.745913519652,19.5627222677485,14.546522723149396,2.1066600300580562,24.55973954225752,5.89732509202994,28.269224001653292,20.78960286163197,77681106.75111249,134170519.2241165,77681106.75111249,-13350276.862501658,1760284.2063113507,1161047.2769224383,-106630893.1760914
1997-02-19,0.043365370956041926,0.17630701681549446,0.22587417694250095,0.09929918804257318,0.1355004094230509,0.11839336441778896,0.07896594251821325,0.1720051821453722,297.3433683651041,297.48328173383703,293.00213604119887,299.2293695643471,295.79218421981705,76.86087608925838,24.319667599833082,296.7427550340693,298.45268984803886,295.18696088889635,307.30261734800564,293.1025360148434,92.4190774673875,16.65165963752147,32.50051568253277,20.700288122392696,12.642249459082906,23.367682218912584,12.642249459082906,14.433546782767507,2.143916646597809,24.610542022285014,5.946875010199998,28.320079948460073,20.895509990787264,76370928.0158278,131915103.42966694,76370928.0158278,-13126096.841155007,1730623.1598779438,1141439.5084265769,-104843498.15548947
1997-02-26,0.04823584744717921,0.18440185649578217,0.22530197666872726,0.09843274074380243,0.13576312529324802,0.1175545083194258,0.07818951688625511,0.17915127808045692,297.33254286781744,297.46908672793523,292.8403409960257,299.23264533746874,295.7536646225274,76.13322596044426,22.099431603012526,296.7428044446672,298.45273990112526,295.18701512217825,307.30266740457535,293.1025889067744,92.41911681201049,16.65166488045388,32.50051834151743,20.700292459494975,8.259243448647883,19.639724421343985,8.259243448647883,14.285352080109911,2.198608665387578,24.647324078310927,5.931857315684976,28.376353177326447,20.961250585863294,75076945.38328731,129687482.86394054,75076945.38328731,-12904676.82639132,1701328.4615599895,1122074.4169147704,-103078072.7200664
1997-03-05,0.05805791437547081,0.1977895992478218,0.22473075204447288,0.09757237397866228,0.13603947462890703,0.11672322587495931,0.08325476601081255,0.19105938929368252,297.33556501699337,297.4774648293073,292.75252126838274,299.32279060183424,295.7259927346605,75.70725473666832,18.301696403785204,296.7428523753353,298.452788488799,295.1870679808082,307.3027159601185,293.10264044343063,92.41915616466432,16.65167006483373,32.5005207478152,20.700296687717774,5.539129408201875,16.826159473920956,5.539129408201875,14.20892880913205,2.258793986738359,24.720277115264587,5.994977131466644,28.54926185367584,20.999941421442863,73798553.75168458,127486617.13767797,73798553.75168458,-12685913.447849933,1672386.417143987,1102942.9423074736,-101333793.22645015
1997-03-12,0.06675872774881561,0.19732036427523914,0.22416078378741494,0.09671843837559303,0.13632950887581446,0.11589987591885872,0.08781636385137248,0.19563476858873352,297.34731441696215,297.5029358580755,292.7337138986561,299.4777863256489,295.743634248151,75.57309653389653,15.06844534965052,296.7428988379608,298.45283562331787,295.18711947713126,307.30276302769937,293.1026906374322,92.41919553165458,16.65167519120515,32.50052290182674,20.700300807608706,3.939146763085809,15.48548252879333,3.939146763085809,14.198169319420668,2.3279113078570735,24.823957621269766,6.26024802495949,28.873305051951878,21.01930173249121,72535334.67291763,125311787.06900918,72535334.67291763,-12469735.25852342,1643787.5576573974,1084038.8183015944,-99610090.51146606
1997-03-19,0.07984750308295124,0.20605304804634061,0.22359235307561698,0.0958712836530712,0.13663327536722278,0.11508481593248328,0.09265438922090607,0.2053152847502591,297.40098108365754,297.5591437412497,292.7630148424957,299.66855551232493,295.75010437935896,75.48056469828369,12.094488681106867,296.7429438445232,298.4528813170322,295.18716962357195,307.3028086204833,293.102739501482,92.41923491925907,16.651680260110236,32.50052480396717,20.700304819718383,3.1400462999786214,14.390243467046918,3.1400462999786214,14.232641981144601,2.431180146589027,25.021905939318692,6.6206124753880555,29.413139320716493,21.023193516478692,71286989.54271448,123162479.71212137,71286989.54271448,-12256091.308275625,1615525.1270074588,1065357.5723804026,-97906558.80479586
1997-03-26,0.08071740437805904,0.20531451263545383,0.2232441958420448,0.0950312585062579,0.13695081729664038,0.11427840192695649,0.09096476110566494,0.20440534952539846,297.5192637362042,297.68300749490413,292.7919797387867,299.97315226665035,295.7066879629916,75.10492768494545,8.506421966101811,296.7429874070902,298.45292558238145,295.1872184326304,307.30285275173264,293.10278704836173,92.41927433372501,16.65168527208875,32.50052645466595,20.70030872460018,2.9823869150711175,12.597949027799732,2.9823869150711175,14.2700859248982,2.640631681812648,25.276481557627108,6.987988009410685,30.056496600612356,21.01239215913271,70053296.70437345,121038314.53822958,70053296.70437345,-12044943.807301454,1587594.1109475265,1046895.8837552313,-96222897.2450153
1997-04-02,0.07523158981807823,0.20254251242543717,0.22304687039141843,0.09419871049365836,0.13728217369186882,0.11348098832618345,0.08606002149613064,0.20284267358328165,297.59719384481383,297.7592444724001,292.82809324182125,300.15236936302045,295.66470827126153,74.92832750440792,6.328076642686494,296.7430295378141,298.4529684318899,295.18726591687806,307.3028954348031,293.10283329092783,92.4193137812665,16.651690227677825,32.50052785436677,20.70031252280995,3.4347206033621696,11.934799064265825,3.4347206033621696,14.317115272215752,2.689511540552317,25.524203303725468,7.138558471865294,30.491782187000396,21.08473374707611,68834083.9065809,118938996.0389688,68834083.9065809,-11836263.4155919,1559990.6136104162,1028651.1711223703,-94558872.32909465
1997-04-09,0.062295417409658584,0.20192687393731706,0.22285166712341145,0.09337398592382884,0.13762737939029937,0.11269292785004967,0.07376167579316321,0.2021748519268864,297.65602691607364,297.81591461140135,292.87512418494,300.3819488861207,295.65577698196245,74.89809320152868,4.844804156048314,296.74307024892795,298.453009878163,295.18731208895383,307.3029366831394,293.1028782421076,92.41935326806173,16.651695127411664,32.50052900352733,20.700316214905765,4.587317295658124,12.488448643456602,4.587317295658124,14.382256785048005,2.7389906989310036,25.860210523802433,7.225215182410495,31.145824833610426,21.254652165648825,67629210.61952612,116864283.29466808,67629210.61952612,-11630026.21846208,1532711.4572020103,1010621.327976,-92914293.80251923
1997-04-16,0.04977682355895956,0.20112726185459118,0.22272903283673004,0.0925574297421681,0.13798646501548012,0.11191457139783972,0.06224988056323126,0.19864654622903535,297.9269065182923,298.1085851405058,293.12900601477156,300.5477047520584,295.9180856936076,74.87933939816648,4.220595889314618,296.7431095527422,298.453049933884,295.18735696155994,307.3029765102718,293.10292191489503,92.41939280025049,16.651699971821223,32.50052990261928,20.700319801447698,5.340275919011688,11.80355967934085,5.340275919011688,14.626211724707545,2.858937933204722,26.297266521384817,7.633792178428941,31.809154632394577,21.33606813742571,66438556.68067515,114813970.43516588,66438556.68067515,-11426211.784639888,1505753.9249780015,992804.5526615563,-91288999.17914909
1997-04-23,0.04060244281643888,0.19344171158829568,0.2226545298021643,0.09174938541782952,0.13835945695496416,0.11114626793191326,0.05288225952718521,0.19313077064770562,298.347313269326,298.5299455904331,293.67410174497,300.90268756306665,296.3439792917521,75.52655602918612,4.290897950533072,296.74314746164083,298.45308861180945,295.1874005474583,307.3030149298117,293.1029643223472,92.41943238393137,16.651704761433955,32.50053055212805,20.70032328299755,7.173753794206526,11.989298169741126,7.173753794206526,15.126227843555593,2.9932936558045826,26.814016261946737,7.982992753569881,32.49413858007936,21.685201051125897,65262015.004577965,112787874.09431136,65262015.004577965,-11224801.919425488,1479115.596217324,975199.2392583075,-89682843.80190536
1997-04-30,0.03179670479758619,0.17998213337186997,0.2226133254139165,0.09095019483079106,0.13874637733944967,0.11038836436167714,0.04949913520110673,0.18574684525495314,298.67258049162876,298.8469472630103,294.13435062081834,301.0977540674661,296.6984565941714,76.19722711869568,5.229724103904772,296.74318398807765,298.45312592476625,295.1874428594663,307.30305195544867,293.10300547758004,92.4194720251592,16.65170949677347,32.500530952552765,20.700326660118627,10.45361387577037,11.342850425073404,10.45361387577037,15.55182434166877,2.957454541461824,27.159310792768164,8.005377201747935,32.79749572276272,22.151732203550463,64099486.90203783,110785825.35484815,64099486.90203783,-11025779.864129636,1452794.2402631668,957803.9075180977,-88095694.4610135
1997-05-07,0.03006188829386136,0.16393708494924072,0.22259723247909946,0.09016019815911938,0.13914724402322123,0.10964120542789124,0.05455850590255524,0.17568993952031006,298.89103888151215,299.0556993676546,294.4573079090768,301.17182034584636,297.05224249520177,76.71805377547255,7.124412680505586,296.7432191445733,298.4531618856477,295.18748391045324,307.303087600946,293.1030453937648,92.41951172994241,16.651714178359292,32.500531104406164,20.700329933375478,14.688415711858147,12.175037473070212,14.688415711858147,15.854220111800823,2.821406537288445,27.382049846005817,7.97396215660707,32.879747676086424,22.488777510177307,62950879.07463142,108807664.57636344,62950879.07463142,-10829129.782046918,1426787.7484885496,940617.1578802234,-86527425.2963874
1997-05-14,0.04629100416052443,0.1541892375091361,0.22260307553814337,0.08937973376646555,0.13956207056590333,0.1089051335873467,0.06391693921559964,0.1677556804119992,299.017131738324,299.17356514231597,294.72597892462977,301.2596493787188,297.2559404696439,77.40779833947569,10.39302452088757,296.743252943711,298.45319650741015,295.1875237133365,307.3031218801376,293.10308408412425,92.41955150424036,16.651718806706544,32.50053100821444,20.70033310333369,21.869098445279963,15.151871288721178,21.869098445279963,16.112039212457198,2.709420067785209,27.495250657947093,7.851051335487152,32.757304048202094,22.663597419754897,61816101.684885055,106853238.07430625,61816101.684885055,-10634836.428398319,1401094.0906113093,923637.6425864184,-84977915.16654357
1997-05-21,0.051404827307844715,0.14932770565757883,0.22263205723033933,0.08860913808982834,0.13999086621553375,0.10818048889795387,0.07112240955773196,0.16987398860095113,299.1760052247227,299.32833446345217,294.9796821868529,301.31876397020216,297.49017892169275,77.87241300423693,13.227958747909216,296.743285398134,298.45322980306923,295.1875622810777,307.3031548069238,293.1031215619289,92.41959135396071,16.651723382325677,32.500530664517235,20.700336170559652,26.82299838006749,15.707726893024448,26.82299838006749,16.36358459149358,2.6305757193538666,27.592922689838872,7.563549784248517,32.62571312002169,22.931058121307043,60695067.11703503,104922395.98741162,60695067.11703503,-10442884.938384078,1375711.2866416825,906864.0471322834,-83447045.95904315
1997-05-28,0.050843459103058264,0.15459239594481042,0.2226899982685763,0.08784874552762283,0.14043363589296684,0.10746760890427871,0.07124648391485727,0.17416488103445193,299.32107432378933,299.47088916245457,295.2964609723913,301.4209485926754,297.66170131820314,78.71542156740311,16.134899878244354,296.7433165205415,298.4532617856966,295.1875996266793,307.3031863952683,293.1031578404932,92.41963128495681,16.65172790572219,32.50053007386749,20.700339135620318,37.144139112801646,17.39325796750719,37.144139112801646,16.688475606584667,2.591996501253774,27.69169661023689,7.371207235940825,32.578705390847944,23.004552919093097,59587689.181105405,103014990.90801764,59587689.181105405,-10253260.691057146,1350637.388865177,890295.0783541738,-81934701.50534445
1997-06-04,0.05575406418444796,0.16176972636280645,0.22278849890802788,0.08709888832808999,0.14089038017761435,0.1067668285235652,0.0745497936912023,0.17147486011731722,299.47328024601603,299.6196688281442,295.61924158947556,301.52659108890276,297.824725120244,79.55935965654749,16.174156644911033,296.7433463236859,298.4532924684165,295.1876357631806,307.3032166591944,293.10319293317235,92.41967130302513,16.65173237739635,32.50052923683143,20.700341999083005,42.07296635112785,20.46479468309702,42.07296635112785,17.01897905948368,2.537416687818382,27.86556162711943,7.247069919526796,32.70689069897221,23.11872956357272,58493882.60150185,101130877.0019983,58493882.60150185,-10065949.221857082,1325870.4702659696,873929.4567746301,-80440766.88355774
1997-06-11,0.060677001551013535,0.16883208803682126,0.22294725366920376,0.08635989647808538,0.1413610952945327,0.10607847993228188,0.07497195455306024,0.16625254098205094,299.72012657716976,299.88292030825585,295.86929275025125,301.8167532456209,297.97177667221587,79.6178358461952,13.193568742960084,296.7433748203691,298.4533218644025,295.1876707036544,307.30324561278155,293.1032268533582,92.41971141390249,16.65173679784293,32.500528153988505,20.700344761515172,31.74379398057078,19.295687610774458,31.74379398057078,17.27933949091842,2.5959352537038898,28.157779825557757,7.1577953008450015,32.815860795772686,23.416360924821642,57413562.68807751,99269909.44270533,57413562.68807751,-9880936.166352004,1301408.6170808803,857765.9116790071,-78965127.96997645
1997-06-18,0.05379556393727037,0.17137766508897403,0.22319798119710774,0.08563209759228238,0.14184577310286317,0.10540289245323016,0.072307200603072,0.1647434316273124,299.9097351950314,300.06889927005966,296.05736322271963,302.009353328431,298.07219694050195,79.65045811193448,12.797922413480592,296.74340202343956,298.4533499868738,295.1877044612037,307.30327327016187,293.10325961447603,92.41975162326365,16.65174116755092,32.5005268259313,20.700347423484207,27.763786813368988,20.012172400799198,27.763786813368988,17.471226866978146,2.599242620670653,28.3609642222509,7.099852854828369,32.92735698399629,23.61686066363299,56346645.12405786,97431944.04600653,56346645.12405786,-9698207.223966483,1277249.9239986357,841803.1779412166,-77507671.14992815
1997-06-25,0.055515030876298666,0.16505758843754878,0.22359075342383122,0.08491581680282749,0.1423444010856333,0.10474039244325237,0.07324991121783499,0.16198154198517087,300.0067975005205,300.1475723618068,296.1735492533835,302.08282151193873,298.1860148984897,79.74001102772326,14.868266831055701,296.74342794578894,298.4533768490926,295.1877370489575,307.30329964551703,293.103291229981,92.41979193671858,16.651745487003282,32.50052525326553,20.700349985557224,28.852816159653003,23.17717663030801,28.852816159653003,17.587504794969103,2.5394282118992355,28.432805616750308,6.958829951300929,32.84364098991449,23.760235575122007,55293045.82851064,95616837.03360385,55293045.82851064,-9517748.134458479,1253392.4910466047,826039.9939652579,-76068283.1302529
1997-07-02,0.05335947744123797,0.1643895413165447,0.22420398696089294,0.08421137664948414,0.14285696234092526,0.10409130318157694,0.07331785241939158,0.16558091066127886,300.0952424820345,300.23605354382426,296.2587414978945,302.1718032304444,298.2559420474436,79.72808646510161,16.197981508367928,296.7434526003492,298.45340246436035,295.1877684800682,307.3033247530747,293.10332171335466,92.41983235980982,16.651749756676658,32.500523436609996,20.700352448300862,28.77667442113841,26.302468991707688,28.77667442113841,17.674230398593007,2.550260382733744,28.459060875346392,6.872287587806109,32.76798923604342,23.87509376431474,54252680.86593142,93824444.87742475,54252680.86593142,-9339544.662453499,1229834.4215440387,810475.1003319775,-74646850.81600952
1997-07-09,0.04163919609743605,0.15692681804803804,0.22516009041197452,0.08351909697030122,0.14338343557441863,0.10345594475883846,0.06999541274695091,0.16349787648169498,300.1424312463582,300.2677136216122,296.3467892604501,302.2340530911546,298.3159247303276,79.93370485587238,19.952176792206703,296.7434760000895,298.45342684601485,295.18779876770765,307.30334860710536,293.10335107810175,92.41987289801001,16.651753977041135,32.50052137659657,20.70035481228109,26.690238439494365,29.83167586872422,26.690238439494365,17.76813561802027,2.4881973852771853,28.493535183910137,6.87438062532324,32.80529476429384,23.884360538461625,53225466.384917706,92054624.19406146,53225466.384917706,-9163582.586952645,1206573.8207137478,795107.2388812508,-73243261.22682604
1997-07-16,0.020595347609924812,0.15848184423467035,0.22664988988371002,0.08283929479284338,0.14392379509331216,0.10283463396680974,0.06570604895244785,0.1670302541631848,300.11920628178757,300.2231526249234,296.4198300451793,302.2819874178266,298.2379370685832,80.40160459073181,25.960028256957603,296.74349815801304,298.4534500074272,295.187827925064,307.303371221919,293.10337933774656,92.41991355671921,16.651758148559985,32.50051907387017,20.70035707806301,28.770699518788142,35.06896293878723,28.770699518788142,17.845961025225815,2.437991080173951,28.423114881938393,6.742684924531922,32.6230243349798,23.889876645815573,52211318.57370287,90307231.66820997,52211318.57370287,-8989847.693722147,1183608.7946753888,779935.1520465678,-71857401.43621534
1997-07-23,0.014926713163715292,0.15854281689268448,0.22897070658105262,0.08217228422601908,0.14447801080163128,0.10222768418888342,0.07231956211759524,0.17251181317993058,300.0997797998132,300.1877527425977,296.4732916085265,302.3451647742161,298.18639902671856,80.76575135486695,28.980816295119055,296.7435190871542,298.45347196199845,295.1878559653386,307.303392611862,293.1034065058298,92.41995434126234,16.651762271689396,32.50051652908877,20.700359246210674,31.723477825216435,40.239580532006514,31.723477825216435,17.902665627293526,2.366768119651155,28.313740807014756,6.610908850360859,32.404788945472916,23.792749282968412,51210153.62368691,88582123.98984584,51210153.62368691,-8818325.76904754,1160937.4496196774,764957.5823093904,-70489158.52175847
1997-07-30,0.043500715401304325,0.16037876522369365,0.23258568452193423,0.08151837635254251,0.14504604819692557,0.10163540529133994,0.07624681773165362,0.17957076869273353,300.1074117616177,300.20015660011256,296.4995521800932,302.3361944700445,298.1310234061768,80.85567762808023,27.55745592758828,296.7435388005757,298.45349272315696,295.1878829017423,307.3034127913142,293.1034325959055,92.41999525688661,16.651766346878222,32.50051374292338,20.700361317286895,32.75403214462819,38.707834714544,32.75403214462819,17.93013677265469,2.4145912198704877,28.28643347693461,6.544178402088913,32.32702317990713,23.79358043223599,50221887.693701565,86879157.79262877,50221887.693701565,-8649002.593608752,1138557.8909990988,750173.2716646274,-69138419.51623705
1997-08-06,0.05292343769055942,0.15590518547160398,0.22914829847621646,0.08087787912206618,0.14562786836836095,0.10105810351543895,0.0797712208572167,0.17231128414417848,300.1119088563156,300.2085532715831,296.58126972330007,302.31327781607047,298.14075008782356,81.22499723424473,28.38540387930267,296.74355731136563,298.4535123043552,295.1879087474926,307.30343177468535,293.1034576215373,92.42003630875892,16.651770374567757,32.50051071605808,20.700363291853076,34.35583916237337,38.19547439414154,34.35583916237337,18.019563643033596,2.3967320329586506,28.350027216840363,6.466324562785989,32.37420738416461,23.992527716931136,49246436.867886275,85198189.5812552,49246436.867886275,-8481863.935254995,1116468.2225737707,735580.9609906613,-67805071.34997132
1997-08-13,0.05331451623978166,0.15977108845065763,0.22704060703805368,0.08025109724501954,0.14622342799621105,0.10049608137037097,0.07962631177402466,0.1714260490613656,300.07873847505675,300.1746171355587,296.6307532353922,302.25183943102104,298.217515675083,81.61742424088399,33.84969706194711,296.74357463263476,298.45353071906686,295.1879335158107,307.3034495764126,293.103481596296,92.42007750196336,16.65177435519146,32.500507449190046,20.70036517046903,38.91438022405326,39.60017796379632,38.91438022405326,18.076227114394246,2.3553381488738405,28.35436513532916,6.493230084203034,32.45576197115148,23.989321038234785,48283717.09878245,83539075.63328639,48283717.09878245,-8316895.539240066,1094666.5451223915,721179.3891984406,-66489000.77287686
1997-08-20,0.06258403100948459,0.1638799394287432,0.22584208990307644,0.07963833208718982,0.14683267935275113,0.09994963752710548,0.08606739898736099,0.1766098851482343,300.0921284162221,300.17585220148857,296.6904412633767,302.25960715114354,298.316638440715,81.85356400114881,35.401390526644555,296.7435907775135,298.4535479807841,295.18795721991773,307.3034662109573,293.10350453375594,92.42011884149855,16.65177828917474,32.500503943029564,20.70036695369281,39.72384281243396,40.36444035572172,39.72384281243396,18.14971642932595,2.290720928862622,28.37173480496136,6.495986888895032,32.467967179536686,24.003303501955216,47333644.12429853,81901671.85587421,47333644.12429853,-8154083.1139707975,1073150.9545611897,706967.2919899237,-65190094.24069622
1997-08-27,0.06187986111622977,0.17184565751824438,0.22464527662922087,0.0790398815650807,0.14745557030455794,0.09941906671317241,0.08744568695538571,0.18228056156674552,300.1704601072473,300.25106990506714,296.7550982056418,302.35812589420163,298.4378950937296,81.80311603304646,33.570085990294345,296.7436057591496,298.4535641030148,295.1879798730323,307.30348169280194,293.10352644749196,92.42016033227513,16.6517821769347,32.50050019830005,20.700368642080548,44.405203951148124,40.05879523836035,44.405203951148124,18.234125520532473,2.27855181295599,28.379888556577612,6.495142547413565,32.53324749905697,23.937271896474734,46396133.34199165,80285833.56882185,46396133.34199165,-7993412.309427414,1051919.5390958828,692943.3999783865,-63908237.74272454
1997-09-03,0.061420763595674756,0.17234150766769055,0.22387977469965895,0.07845604004208456,0.14809204431621847,0.09890465960841244,0.08843252918598594,0.18701269128737794,300.22851094224586,300.3081409746035,296.8284796050238,302.42706118957403,298.4854865941503,81.88340634062232,28.450321626088964,296.7436195907053,298.45357909927947,295.1880014883674,307.30349603644754,293.10354735107654,92.42020197911327,16.651786018879903,32.50049621573816,20.70037023618628,39.01969674935003,40.58209782409662,39.01969674935003,18.32801283863623,2.302118254890095,28.46616014107964,6.504812208085662,32.66462700914996,24.098025875090507,45471099.61558597,78691415.17070055,45471099.61558597,-7834868.68395086,1030970.3748384793,679106.4357955873,-62643316.53666103
1997-09-10,0.051805856381036935,0.17259158737340724,0.2233928882837636,0.07788709822550349,0.1487420404554498,0.09840670274173277,0.08390521922744223,0.18746515728740676,300.30328805344834,300.40130426851107,296.90522578462117,302.5801579191295,298.5289016014618,81.89503908552409,25.619999162649584,296.7436322853545,298.4535929831089,295.1880220791272,307.30350925641056,293.10356725807696,92.42024378674006,16.65178981541016,32.500491996093764,20.700371736561813,39.66943008494794,42.0387572904065,39.66943008494794,18.424971525929784,2.3718369300065976,28.49920269303507,6.498355038147022,32.76832821400313,24.077674390508427,44558456.97513062,77118269.62141746,44558456.97513062,-7678437.652771458,1010301.5190145178,665455.1096087152,-61395214.73769286
1997-09-17,0.04556554226375077,0.1708030374418994,0.22308751764494608,0.07733334306445411,0.14940549339963194,0.09792547838890323,0.07985319561175178,0.18594525399208478,300.3277157668507,300.42915566740277,296.8786562675415,302.7279711273934,298.49680599502096,81.65148798000125,24.75432826122755,296.7436438562807,298.45360576804114,295.18804165850435,307.3035213672204,293.1035861820519,92.42028575978699,16.651793566916275,32.50048754013008,20.70037314375656,45.9561008514221,42.61958104025919,45.9561008514221,18.39721666166427,2.398770382645227,28.43989756661495,6.565903371511603,32.86504183735081,23.99214704171975,43658118.150977805,75566247.6380057,43658118.150977805,-7524104.408010289,989910.9994055829,651988.1121527378,-60163814.67983207
1997-09-24,0.05824342097368192,0.1658475498381259,0.22290278377462258,0.07679505764869152,0.15008233344375546,0.0974612644714288,0.08867692941793873,0.18176690079867325,300.2798106583306,300.38010842450757,296.7768921782195,302.70000774042506,298.36279399470556,81.37527316075581,25.2205982622917,296.743654316674,298.45361746761927,295.188060239677,307.3035323834164,293.10360413654894,92.42032790278745,16.651797273779827,32.50048284862372,20.700374458317388,44.20127181529368,44.34231511174866,44.20127181529368,18.282349549614004,2.388293293117357,28.287837674310254,6.612371484461336,32.654088061440255,23.704386012359574,42769993.848598614,74035196.44317567,42769993.848598614,-7371853.794191662,969796.7979206201,638704.1038879361,-58948995.92207688
1997-10-01,0.058055829295862796,0.1653784862241008,0.2228018805397725,0.07627252110838711,0.1507724865097846,0.09701433445653349,0.09558167008651014,0.18529841014407608,300.2025788782114,300.30294028937857,296.75189734710534,302.69067069795915,298.3001072762244,81.61694372972816,25.651948854189758,296.74366367972874,298.4536280953887,295.1880778358061,307.3035423195453,293.1036211351016,92.42037022017415,16.651800936372975,32.50047792236473,20.700375680788476,48.64571213671064,47.008744191499375,48.64571213671064,18.257434612968964,2.3754555282636716,28.112672498022807,6.63274603751918,32.533338656830075,23.37695448759339,41893991.6195436,72524957.81693321,41893991.6195436,-7221670.114428058,949956.8250181042,625601.6981192774,-57750633.70110017
1997-10-08,0.04702122612662879,0.1692079397662392,0.22276473035161196,0.07576600851489446,0.15147587415743646,0.0965849572582901,0.10051196307771698,0.1858767782359876,300.13803172083004,300.2436749050746,296.6221231209819,302.69809469910786,298.1562452176876,81.29337389497915,24.974529497713387,296.7436719586414,298.45363766489436,295.1880944600326,307.3035511901584,293.10363719122665,92.4204127162767,16.65180455505819,32.500472762156775,20.700376811711195,53.58276731550735,51.27090953038189,53.58276731550735,18.120371993122667,2.4119774982383784,28.042293611906622,6.628234706336048,32.478697490423215,23.38448351099619,41030014.10326555,71035365.06249332,41030014.10326555,-7073536.828604836,930388.8798753894,612679.4347093503,-56568596.521723956
1997-10-15,0.0450161682490422,0.18689649414195036,0.22278397786146464,0.07527579078253774,0.15219241359637667,0.09617339713993098,0.10636645888298854,0.20557295487284716,299.9870081613598,300.08477798775806,296.4579502408649,302.60376806924916,297.94249629077564,81.21050114287145,20.413354396266225,296.74367916660793,298.45364618967864,295.18811012547445,307.30355900980936,293.10365231842115,92.42045539531901,16.6518081301881,32.50046736881714,20.70037785162394,55.16994908508594,60.579083096359724,55.16994908508594,17.944661759654736,2.4022976805890948,27.87981309265954,6.48937298340259,32.259276065179186,23.408498721290222,40177956.28898901,69566238.28108811,40177956.28898901,-6927436.083342351,911090.588357701,599935.7391397136,-55402742.40439704
1997-10-22,0.05505035884701709,0.19980868180436373,0.22286352226260472,0.07480213457145703,0.15292201769983094,0.09577991361737384,0.11685817929477293,0.22599976328064736,299.93649792223067,300.0545221164998,296.2968976557604,302.44886262909483,297.79619352760307,80.65355095819275,18.67771013336758,296.74368531682137,298.4536536832786,295.1881248452245,307.3035657930513,293.10366653015984,92.42049826141687,16.651811662105214,32.500461743176885,20.70037880106204,47.91640609386208,45.59292502862492,47.91640609386208,17.771808324013545,2.5044730930151022,27.82136312896396,6.362724195133414,32.27125667258748,23.553784336458193,39337701.251261115,68117377.01280501,39337701.251261115,-6783347.979944266,892059.306409114,587368.8587517799,-54252913.040899396
