,sj_ndvi_ne,sj_ndvi_sw,iq_ndvi_nw,iq_ndvi_se,iq_ndvi_sw,sj_ndvi_se,sj_ndvi_nw,iq_reanalysis_tdtr_k,sj_ndvi_se,sj_reanalysis_air_temp_k,sj_reanalysis_avg_temp_k,sj_reanalysis_dew_point_temp_k,sj_reanalysis_max_air_temp_k,sj_reanalysis_min_air_temp_k,sj_reanalysis_relative_humidity_percent,sj_station_precip_mm,iq_precipitation_amt_mm,iq_reanalysis_precip_amt_kg_per_m2,iq_reanalysis_sat_precip_amt_mm,iq_station_avg_temp_c,iq_station_diur_temp_rng_c,iq_ndvi_ne,sj_reanalysis_air_temp_k,sj_reanalysis_avg_temp_k,sj_reanalysis_dew_point_temp_k,sj_reanalysis_max_air_temp_k,sj_reanalysis_min_air_temp_k,sj_reanalysis_relative_humidity_percent,sj_station_precip_mm,iq_reanalysis_air_temp_k,iq_reanalysis_avg_temp_k,iq_reanalysis_dew_point_temp_k,iq_reanalysis_max_air_temp_k,iq_reanalysis_min_air_temp_k,iq_reanalysis_relative_humidity_percent,iq_reanalysis_specific_humidity_g_per_kg,iq_station_max_temp_c,iq_station_min_temp_c,sj_precipitation_amt_mm,sj_reanalysis_precip_amt_kg_per_m2,sj_reanalysis_sat_precip_amt_mm,sj_reanalysis_specific_humidity_g_per_kg,sj_reanalysis_tdtr_k,sj_station_avg_temp_c,sj_station_diur_temp_rng_c,sj_station_max_temp_c,sj_station_min_temp_c,iq_station_precip_mm
1996-09-02,0.04093241917651192,0.19396233288931689,0.1210015787173639,0.13308257674610452,0.13985282882534855,0.192665085366572,0.051629019736827396,-19330524.323573932,0.19826220196106673,299.8172017899558,299.9594919298551,296.44711871433105,302.02750308742435,298.0834713157717,81.95401991240033,60.314503733930266,112652742.89556661,194345075.32018256,112652742.89556661,2551903.4209069246,1684516.6239931355,0.2797585786331392,299.6994130930317,299.81562874067,296.3414022475079,301.83392592566594,298.00075737587485,81.99577496169988,57.834962126205305,296.74209312597316,298.4519382094103,295.1860488220244,307.3017648046928,293.1015602241627,92.41763670907672,16.651595842369577,32.500739740667235,20.70029380372221,56.96073006156867,54.19974366241463,56.96073006156867,17.800835644944677,2.2766737484746336,27.607635119780117,6.0991357144359135,32.00069905580254,23.38931652937444,-154300003.53598893
1996-09-09,0.03661971387393917,0.18943895055611876,0.12009479245329455,0.13304362182831692,0.13894133802764866,0.18871508732103748,0.047187544088578046,-19044593.323198587,0.18780885836087405,299.81308724935735,299.93076172557176,296.48790391589444,301.9177571649615,298.0719183127191,82.15788309497765,72.7068540790734,110979948.63020435,191467677.6329822,110979948.63020435,2514041.3833243838,1659474.4368744195,0.274563058853934,299.7242897135871,299.8381749001567,296.3651465648973,301.8525135569405,298.0307353559996,81.98639405207844,60.74772212030322,296.7422710943624,298.45211699447253,295.1862317453938,307.30194576470194,293.1017396753358,92.41771949051389,16.651609676619486,32.50075758524469,20.700308387081716,59.88316090934513,55.694670184647855,59.88316090934513,17.831865633096783,2.2466637037262123,27.586688053556706,6.129113636408992,32.01040750878249,23.357337110609137,-152021210.13867378
1996-09-16,0.03032284188055801,0.18556297561164853,0.11918569022813862,0.13301592324792766,0.13802870652811713,0.18494149627129136,0.04155520193051117,-18761475.432556182,0.18133927155380844,299.8104281344918,299.9104481471144,296.5348775057767,301.8910262823659,298.1141460921516,82.39495796021089,89.40017619255815,109323677.22104335,188618616.30141795,109323677.22104335,2476553.0129298633,1634679.8892290671,0.27222185047657327,299.73087179718925,299.8416688640275,296.36358648304724,301.85756717585645,298.0519113336576,81.94156382135705,61.254058269261094,296.74244560443054,298.4522923332732,295.1864113935822,307.30212317359565,293.1019158788406,92.41780198361757,16.651623369811936,32.50077491548694,20.70032273366051,60.8343704308537,55.80065127794087,60.8343704308537,17.833759694643724,2.218203637845282,27.544984358117226,6.1521225831217565,31.966070272621096,23.32586568876957,-149764800.75590843
1996-09-23,0.022645681918019807,0.18342233156655896,0.11827461110488593,0.13299961998318902,0.13711529078523393,0.18188517429860449,0.035968387185910486,-18481145.857983008,0.18104988384954585,299.87267224486607,299.98304578024494,296.5119735239045,301.9819566394581,298.25856099920594,81.97174264253752,62.76924556488164,107683783.01455441,185797641.56822014,107683783.01455441,2439435.015870109,1610130.7979299491,0.27220720683260297,299.7209875080058,299.83085317892585,296.3269997447722,301.85542386025764,298.0600488440762,81.80492197098103,56.11659180399536,296.74261667275067,298.45246424304975,295.1865877845297,307.3022970497431,293.1020888530256,92.41788420066575,16.651636922928184,32.500791731336996,20.700336844227106,57.06110197875773,53.81202406783619,57.06110197875773,17.797280357067976,2.2017723906917706,27.496324591776673,6.176371911381944,31.88906045594646,23.292710347409223,-147530578.1177563
1996-09-30,0.014649781676604932,0.181690834997888,0.11736189586763161,0.1329948478908183,0.13620144866114295,0.17899415992667767,0.031151861004652642,-18203575.17361144,0.1797892230588905,299.8448071487799,299.9630390882003,296.3720369187377,302.00869078301486,298.23398541436455,81.41402338376953,47.2156873534498,106060093.27944145,183004457.0703526,106060093.27944145,2402683.4853074495,1585824.5745864292,0.27445265275091774,299.6801999743781,299.78903452696596,296.2526496864782,301.8274544621659,298.0278741613825,81.63383440829061,49.635984748885775,296.7427843162988,298.4526327414472,295.1867609365656,307.30246741194424,293.10225861663383,92.41796615401128,16.651650336961684,32.500808032780036,20.70035071957081,51.23720903796226,52.02642827970371,51.23720903796226,17.72104198365524,2.1970467814433,27.4317499363813,6.197511677879313,31.77713141121697,23.234107567704818,-145318308.0246871
1996-10-07,0.007973379873689929,0.1791465057128293,0.11644788691853793,0.1330017396532231,0.13528753931220944,0.17594371775028755,0.02687060300678231,-17928727.462123856,0.18145973542343166,299.78153773524144,299.8935591088662,296.2876850694859,301.9565485272626,298.1354919597986,81.30274144619723,36.91613964490152,104452397.33841771,180238701.13270897,104452397.33841771,2366293.6553853387,1561758.0628838246,0.2766173741794788,299.6059267327476,299.7118530858187,296.1536694713807,301.7627151285924,297.9538655843196,81.50569261882595,43.629577963110115,296.74294855244364,298.45279784650813,295.1869308683983,307.3026342794188,293.1024251887927,92.41804785607637,16.65166361291734,32.50082381984269,20.700364360500977,45.30486591372229,51.44651730982723,45.30486591372229,17.619952097857507,2.195712250481362,27.35104323996831,6.2170715899884295,31.650581258226232,23.140552765036887,-143127704.524952
1996-10-14,0.0026464431838367775,0.17478591568988786,0.11553292817398055,0.1330204247265954,0.1343739230788485,0.17179110900930114,0.0245747748814912,-17656557.822829835,0.17798446662711329,299.6813654310527,299.7792959896654,296.16807604268706,301.8351080290185,298.04340398781846,81.19914560964312,30.475379359682012,102860432.00174713,177499921.6963327,102860432.00174713,2330259.571473063,1537927.3205731534,0.2796719338656902,299.4959842509614,299.59778699529676,296.0271617684388,301.6586993744123,297.84293667644886,81.41717676913595,38.95861059422999,296.7431093989367,298.45295957666247,295.187097599105,307.3027976717963,293.1025885890034,92.41812931934719,16.651676751810772,32.500839092592265,20.70037776784629,40.22012113214784,52.56634897391298,40.22012113214784,17.49123124923658,2.186902994787082,27.24693139843499,6.223376150631232,31.496821535442823,23.015341030402187,-140958410.04797322
1996-10-21,-0.0013557231689304491,0.16850100867737133,0.11461736495991133,0.1330510292898936,0.13346096137465724,0.16640274795318266,0.02400422148168923,-17387009.119334124,0.16606111997300163,299.5559982922512,299.6517158113268,296.0716071490733,301.72011405356955,297.9193322453523,81.34311113002215,28.348088606929984,101283862.55597779,174787543.59605396,101283862.55597779,2294573.659788239,1514327.3349378621,0.28159009326470863,299.34845191359733,299.44691072067246,295.8717876535851,301.5189224436925,297.6913532381804,81.37133700510863,35.979096166689914,296.7432668739025,298.4531179507175,295.18726114812114,307.3029576091058,293.10274883713083,92.4182105563684,16.65168975466758,32.50085385113609,20.700390942454025,36.59463379131577,55.44526738840081,36.59463379131577,17.334126391561732,2.170630429692454,27.100255048886062,6.2003906988550845,31.294389935642382,22.85561118989379,-138809969.4753694
1996-10-28,-0.002353118762878373,0.16185684787559304,0.11370154390646907,0.13309367619473111,0.13254901657488563,0.1610879563671959,0.02703151121677061,-17120007.89331676,0.1575523350811656,299.27241339341435,299.36106950793993,295.8453094451085,301.528609913713,297.6385116878162,81.60794273949413,30.569756968557577,99722258.87850147,172100827.4483201,99722258.87850147,2259226.186676454,1490951.6653120904,0.2801180577146281,299.15894733889405,299.25461715713044,295.6758208382693,301.3384749088967,297.49366545936823,81.33023058078034,34.521931989711256,296.7434209958285,298.4532729878479,295.1874215352302,307.3031141117654,293.1029059533934,92.41829157973764,16.6517026225226,32.500868095620795,20.700403885189345,34.19996515648235,59.693398221153004,34.19996515648235,17.13650972998754,2.143283558853071,26.887895542328287,6.137069598095055,31.010508577475406,22.656189909008848,-136681797.56373084
1996-11-04,-0.0012997967456662221,0.15618744179200345,0.11278581284186992,0.13314848491618994,0.1316384519042793,0.15648787429064018,0.03238887922729669,-16855459.525370784,0.14437504376070384,298.9925645053625,299.07361563268887,295.64342637304344,301.1823708942378,297.34487761794367,81.96734303089866,33.12403272546045,98175067.15139037,169438820.96375155,98175067.15139037,2224204.6182646053,1467792.0197376297,0.2766115862696674,298.9463545241633,299.04064591398253,295.445399314473,301.11963314346536,297.26657161538577,81.23268791087334,33.85205883345298,296.74357178355586,298.45342470758624,295.18757878055357,307.3032672005727,293.10305995835313,92.41837240210026,16.651715356419196,32.50088182623165,20.700416596934577,32.53068507266897,63.537527815854226,32.53068507266897,16.90606114123992,2.1156901586939276,26.638238133200048,6.053573925718641,30.684051325279228,22.45788091217423,-134573140.36431885
1996-11-11,0.00196050809669486,0.15259451131657487,0.11187052068561125,0.13321557150457888,0.1307296313243306,0.1543198873198079,0.039281144912668695,-16593243.073267065,0.13536473802274612,298.67716618571876,298.75340797845536,295.31766762576177,300.7722818957608,297.01982070744003,81.89678044990913,35.18070162000267,96641579.6907267,166800307.01467466,96641579.6907267,2189492.9374476345,1444837.803421053,0.2747325047687536,298.7242036112584,298.819772916802,295.17490372460117,300.887957329028,297.02346511854876,80.98736583876372,33.324997495504505,296.7437192562694,298.45357312981264,295.18773290454067,307.3034168966943,293.1032108729053,92.41845303614365,16.651727957408532,32.500895043191896,20.700429078588535,30.64561265771152,65.26795727680364,30.64561265771152,16.637779335081092,2.096244385386991,26.370968103190386,5.960418365669135,30.34037864269218,22.263705671674686,-132483034.07049024
1996-11-18,0.0062351790839102125,0.15217069532153085,0.11095601734102026,0.1332950485381526,0.1298229194199708,0.15595334735794456,0.045877226658703675,-16333206.931876965,0.13843423456336465,298.4478273162046,298.5408085496011,295.00185939451717,300.57647266284374,296.73845440895303,81.47644872032845,39.270000184189634,95120909.58088815,164183759.97036242,95120909.58088815,2155071.0696403272,1422075.739113396,0.2759460101081474,298.5112272004337,298.6119475082384,294.8754919281908,300.67921611179185,296.78082863206515,80.5594194948667,32.42427950179133,296.74386343348846,298.45371827474565,295.1878839279588,307.303563221656,293.10335871826913,92.4185334945919,16.651740426548844,32.500907746762145,20.700441331065797,28.2796561961503,62.16396958381501,28.2796561961503,16.343443986204743,2.093641364727219,26.1068692755929,5.873420104070337,30.01445811065956,22.068002639461923,-130410270.4146241
1996-11-25,0.009444136971100539,0.15508689368829615,0.11004265358718089,0.1333870250768105,0.12891868128574008,0.16110036791972002,0.05217441520106572,-16075167.834998645,0.15705393138716167,298.2124894210355,298.32481496070193,294.5984024437337,300.3958693181361,296.44462091800864,80.67103758518812,33.54885221574908,93611984.84736204,161587335.65737647,93611984.84736204,2120914.750825176,1399489.7799306484,0.27967457068634505,298.31077828521927,298.41820282587616,294.55056218575885,300.4909020683529,296.5465014473408,79.94751176428511,30.15238079346457,296.74400433505735,298.4538601629326,295.1880318718832,307.30370619733355,293.1035035159773,92.41861379020042,16.65175276490475,32.50091993723972,20.70045335529604,25.122372605521445,55.76539031892887,25.122372605521445,16.026033441043936,2.1114086680973267,25.859336503526812,5.813436813496022,29.734510930409776,21.861899609136074,-128353388.70610929
1996-12-02,0.013109379095360044,0.15906959600615128,0.10913078097027308,0.1334916066167932,0.1280172824114709,0.16706435090894217,0.05779197051321085,-15818918.273941405,0.17409983950097146,297.9801754235585,298.0894550595541,293.98106632843803,300.194420637893,296.1196720619256,78.78501251184976,26.63493721753025,92113591.83566809,159008946.00534904,92113591.83566809,2086996.5094978856,1377061.7586494936,0.28583973147584096,298.1299096355636,298.24306078102677,294.2159496426155,300.3215431918645,296.3324744631902,79.19060799655216,27.200114822272226,296.744141981136,298.45399881524,295.18817675768753,307.30384584594213,293.10364528786687,92.41869393575044,16.651764973546513,32.50093161495807,20.700465152223362,21.125822718494213,48.35732339478041,21.125822718494213,15.699260277766221,2.1414189257657794,25.638810710428793,5.80101491112323,29.522256270475875,21.637565587448723,-126310734.96770895
1996-12-09,0.018979191052176658,0.16185580665264807,0.10822075169435678,0.1336088950463932,0.1271190885675187,0.17162644971341895,0.06414175313781342,-15564252.027358986,0.17391474878907925,297.81536502160566,297.93631220610547,293.57175667382705,300.09190435891196,295.8987393318957,77.59758467872457,21.12835725175901,90624524.4697958,156446515.91850036,90624524.4697958,2053289.0454605417,1354773.621706183,0.2948468197644181,297.9789766550387,298.0986285515175,293.9283302946124,300.177618871006,296.1610122092793,78.51484776701635,24.36106969292316,296.74427639219095,298.4541342528444,295.1883186070341,307.3039821900274,293.10378405606934,92.41877394404354,16.65177705354937,32.50094278028617,20.7004767228056,17.507811981414193,41.555244553261986,17.507811981414193,15.417108755020362,2.177650570915646,25.456518150148586,5.826412858762639,29.36873323300393,21.417288724017084,-124280665.45617986
1996-12-16,0.0244646846386343,0.16357371132263815,0.10731291851163523,0.13373898860269634,0.126224465689578,0.17573402914539843,0.07020736372230497,-15311025.689961612,0.17733162532106347,297.6483045832106,297.7748197280302,293.3444968222939,299.88786474698367,295.81771885019765,77.27977907569655,19.23008520087985,89143943.9594548,153898602.3474673,89143943.9594548,2019773.3726641405,1332612.8129787524,0.30451612366928776,297.86080871505334,297.98669928361284,293.71215527325,300.05089901311885,296.0420712232297,78.02285303725066,22.169979349280116,296.7444075889861,298.4542664972231,295.18845744186416,307.30411525245574,293.10391984300105,92.41885382789626,16.65178900599281,32.50095343362796,20.700488068013676,14.790202075309866,36.10763871784594,14.790202075309866,15.201605669067938,2.206876398255555,25.313735495812267,5.865063142795602,29.239177175424864,21.22731019532527,-122262037.17029804
1996-12-23,0.029587696675661725,0.16448951897139216,0.10640763461223171,0.13388198182937278,0.12533377976311888,0.1795234188389283,0.07427202634799694,-15059288.40299356,0.18216965261977738,297.68391426849166,297.81415139577877,293.22907127644606,299.841552766367,295.78043706413257,76.54426663977861,16.101672837601903,87672137.21008086,151365699.56714147,87672137.21008086,1986455.9877289617,1310583.6249299273,0.3127997770785874,297.78522341700756,297.9172218849033,293.56972478008,299.95688997706446,295.9681080866143,77.68000293526495,20.569262741787625,296.74453559257375,298.45439557014475,295.18859328438833,307.30424505640485,293.1040526713541,92.41893360013472,16.651800831959903,32.50096357542182,20.700499188830946,13.151226000351953,31.794839939988144,13.151226000351953,15.054332059241652,2.236222845240487,25.200988205608418,5.927319735309879,29.133249674136692,21.073074124509493,-120255242.0735451
1997-01-01,0.03344959098376245,0.1652795629070414,0.10550525351351367,0.13403796553553077,0.12444739670747985,0.18278324763507725,0.07756728777382296,-14809536.706341624,0.1920447633677812,297.8501504081736,297.99357682299296,293.47498683896436,299.9637134961772,295.9994261257368,76.90615499424011,15.398561054370482,86212006.68058473,148852803.35277432,86212006.68058473,1953402.5967161674,1288729.4972651917,0.3173748906087477,297.73000460268395,297.8684545767116,293.4956891227955,299.8860823662204,295.9318074866024,77.56497221042203,19.865151978598952,296.7446604242857,298.4545214936607,295.18872615707755,307.3043716253546,293.1041825640865,92.41901327358914,16.6518125325366,32.500973206139975,20.700510086252546,12.604816650046413,29.03405192600277,12.604816650046413,14.969119912575962,2.2577129905136943,25.106240073256103,5.986205902597812,29.04606966392837,20.96896192909103,-118264238.8076263
1997-01-08,0.034314561161471795,0.16587118478986027,0.10460612894899954,0.13420702675565294,0.12356568225965517,0.18418913354927113,0.07890353016400688,-14563193.699365847,0.19877464229141065,297.65106824886584,297.80749820236986,293.41335478856865,299.7787479869936,295.87841863892845,77.51457653421814,17.68040174976977,84771871.519988,146374232.01241863,84771871.519988,1920801.5261886334,1267174.9413619707,0.31815834283629435,297.65087698866876,297.79477169770615,293.42608356463467,299.79990465561855,295.8821192277594,77.58243096448521,20.057764048501433,296.7447821057245,298.4546442900957,295.18885608265344,307.3044949830776,293.10430954441347,92.41909286108844,16.65182410881104,32.50098232628804,20.700520761284764,13.071418995044432,27.74698403315292,13.071418995044432,14.888261510063382,2.270196452221195,24.99686811856162,6.007592291268381,28.92649088729139,20.882183278136377,-116300372.63642353
1997-01-15,0.0340116970879235,0.1664320677098931,0.10371061475688186,0.1343892487106271,0.12268900185781151,0.1826757575412616,0.0775835103708191,-14320734.897025682,0.1915773989037721,297.5446085216931,297.69730951163,293.3229864970547,299.7097022688495,295.813225806493,77.56671428250921,17.70294006259617,83354510.74294576,143934769.5572738,83354510.74294576,1888715.690276267,1245961.546983424,0.31709143541444385,297.5718530438847,297.71867159395816,293.3593325852711,299.7181393417414,295.8333162813751,77.61418336742219,20.729202065720877,296.7449006587546,298.45476398203914,295.18898308407915,307.30461515363027,293.1044336357978,92.4191723754548,16.651835561872904,32.50099093640447,20.7005312149444,14.367990958762272,27.410935358620087,14.367990958762272,14.811824500533621,2.272892524468545,24.894975576119332,6.011364023978171,28.816139675207893,20.81582222390659,-114367434.880418
1997-01-22,0.03680944530394204,0.16622578924651998,0.1028190647682028,0.1345847107698897,0.1218177205245721,0.17938050737605832,0.07605047750718386,-14082182.442483462,0.17801625044508665,297.43352239783076,297.59387279772875,293.3381126900791,299.7027904083022,295.6908349214404,78.14488783207389,21.15025492487592,81960052.74027196,141534638.33628112,81960052.74027196,1857148.0004838146,1225091.2310834886,0.31574912186714765,297.4984430892493,297.6469936950825,293.3001773530346,299.6382674134563,295.7886864446245,77.6561342781518,22.008941108751706,296.74501610549396,298.4548805923365,295.18910718455015,307.30473216134374,293.10455486194104,92.41925182949831,16.651846892812713,32.50099903706012,20.700541448258168,16.116370122968938,27.73731678243432,16.116370122968938,14.744506742406381,2.2651528958013243,24.81229435437787,5.9956607798290245,28.714812773923036,20.789527163008245,-112465602.64613047
1997-01-29,0.041012631373599305,0.16623517529430418,0.10193183269471724,0.1347934884146969,0.12095220275010547,0.17635790136336896,0.07491269610117471,-13847366.929637197,0.16596443943355144,297.31220273857593,297.460823918766,293.2637550283295,299.45664424157906,295.6667994626939,78.3339666716859,28.430248780430215,80587506.06233433,139172133.41866714,80587506.06233433,1826076.0180753376,1204549.1497788746,0.3111385078259983,297.4382031517488,297.5861098210023,293.233777620808,299.54572209219106,295.76378925341123,77.60102421464426,23.46293221777644,296.74512846830527,298.45499414408033,295.1892284074855,307.3048460308151,293.1046732467743,92.41933123601149,16.651858102721178,32.50100662885776,20.700551462262045,17.540725198940294,27.915957312718163,17.540725198940294,14.673015807401757,2.240953461685529,24.747497926623648,5.976550307511286,28.62878472336176,20.782004886830368,-110593526.0118894
1997-02-05,0.04598939873511891,0.1683252266938182,0.10104927201647762,0.13501565320253583,0.12009281237505502,0.1754150164780794,0.07482168589349282,-13616059.87948227,0.16495914187413604,297.30527658167216,297.4515899566393,293.1359184611156,299.32210703650657,295.7163139004799,77.71256631302116,29.616421581812194,79235533.95104596,136844955.5284536,79235533.95104596,1795469.487224564,1184315.29109691,0.30256469439295297,297.40336403998003,297.5504679049437,293.161743267853,299.47125132987105,295.7584523486608,77.40003926457173,23.925417542612504,296.7452377697878,298.455104660602,295.1893467765185,307.30495678689834,293.1047888144498,92.41941060776396,16.651869192688533,32.50101371243162,20.70056125800069,17.354276573268162,26.90709128421315,17.354276573268162,14.59926784724462,2.222793029843926,24.70953317798097,5.985925199587309,28.577347608378478,20.791560168212005,-108749384.10289714
1997-02-12,0.051575721988702694,0.17261383110334105,0.1001717358691776,0.13525127273269322,0.11923991247334777,0.17656477982205893,0.07565305230857003,-13388035.92135711,0.1694973204191654,297.30564481930327,297.4514689257402,293.1204979831229,299.23232545174517,295.7492550904873,77.61915061793363,26.82532546302435,77902817.87835425,134550836.6886356,77902817.87835425,1765298.5645083105,1164369.9161729044,0.29153702740109905,297.3883483234575,297.5347917972241,293.0952550759062,299.42688981703475,295.76169781899296,77.13734137521841,23.25146716399752,296.7453440327691,298.45521216546297,295.18946231548824,307.30506445469587,293.1049015893315,92.41948995749708,16.651880163803884,32.501020288447,20.700570836526857,15.564695837568017,25.330951768680272,15.564695837568017,14.53297189193816,2.2190720527832437,24.712916159418807,6.015288274680511,28.579940284037736,20.835719152864485,-106931380.79226977
1997-02-19,0.05770581075694401,0.17799095175496904,0.09929957693128967,0.13550041061299434,0.11839386523491965,0.17912907402106332,0.07602388280781384,-13163098.028734542,0.1720051821453722,297.3433683651041,297.48328173383703,293.00213604119887,299.2293695643471,295.79218421981705,76.86087608925838,24.319667599833082,76588205.07826167,132287794.13109463,76588205.07826167,1735537.1586534036,1144695.7673768587,0.28271282041539236,297.3900756395524,297.5359671528695,293.02411920518296,299.4217300669917,295.7675749513277,76.77918914194792,21.864780620278083,296.74544728029645,298.4553166824467,295.1895750484305,307.3051690595499,293.10501159598675,92.4195692979184,16.65189101715456,32.50102635759979,20.700580198900795,12.983459585354229,23.075860631544344,12.983459585354229,14.464845933390352,2.2378810014572683,24.747900234207084,6.068551967060824,28.64595829795099,20.88985375614407,-105137945.88160232
1997-02-26,0.06428541262111313,0.18370056485842828,0.09843314731103164,0.13576312642772487,0.11755503184839411,0.1831180715949931,0.07646587789280665,-12941084.291218366,0.17915127808045692,297.33254286781744,297.46908672793523,292.8403409960257,299.23264533746874,295.7536646225274,76.13322596044426,22.099431603012526,75290748.1294199,130054198.42991847,75290748.1294199,1706163.8266208316,1125278.6607172065,0.2776826224235848,297.401336295403,297.5478561465491,292.9578014241422,299.45532334658935,295.7686609748864,76.40575604418308,19.989753925485534,296.7455475356292,298.45541823555016,295.18968499956935,307.3052706270338,293.1051188591777,92.41964864169648,16.65190175382546,32.501031920616164,20.70058934618966,10.47951284225827,20.76740128368536,10.47951284225827,14.403889535436118,2.275522313331286,24.811304453732813,6.146433625695536,28.778401482810157,20.94358514937006,-103367789.09163815
1997-03-05,0.07027821766784324,0.18926308464520453,0.09757279843320027,0.13603947570675212,0.11672377238375325,0.18789865344054726,0.0775918960225433,-12721866.2072847,0.19105938929368252,297.33556501699337,297.4774648293073,292.75252126838274,299.32279060183424,295.7259927346605,75.70725473666832,18.301696403785204,74009694.96467414,127848756.31980675,74009694.96467414,1677161.5474931877,1106107.3362703328,0.2755226699367085,297.42653223547444,297.57565989965485,292.91541512100036,299.5337077460504,295.77286589210826,76.08804196785856,17.696258960605547,296.74564482223064,298.4555168489759,295.18979219330845,307.30536918294376,293.1052234038525,92.41972800145537,16.651912374898416,32.50103697825213,20.700598279466963,8.429766988481983,18.690477411514166,8.429766988481983,14.367576080760413,2.328569431389574,24.908422711308425,6.267475459682414,28.99244080830452,20.99448674574578,-101619886.45719495
1997-03-12,0.07366221943710133,0.19311107209730538,0.09671888092590586,0.13632950989585535,0.11590044567503807,0.19204332150013667,0.07918898703968046,-12505343.700208928,0.19563476858873352,297.34731441696215,297.5029358580755,292.7337138986561,299.4777863256489,295.743634248151,75.57309653389653,15.06844534965052,72744459.72423786,125670460.54495662,72744459.72423786,1648517.0627093264,1087173.0218963255,0.2758790838301617,297.4700769927464,297.62324114511506,292.9060552540503,299.6544866502785,295.78655292371644,75.84783367939748,15.286142333403935,296.7457391637598,298.45561254712356,295.1898966542226,307.30546475329066,293.10532525513725,92.41980738976929,16.65192288145157,32.501041531293225,20.70060699981199,6.969210876509809,16.9933280389713,6.969210876509809,14.36394296676243,2.3955713102739695,25.044042553056777,6.443205555225343,29.29620362436563,21.0449768377563,-99893440.59902394
1997-03-19,0.07335172004088897,0.19610615961194486,0.09587174450724517,0.13663327632827987,0.11508540920311591,0.195464125128098,0.08008859001475917,-12291439.421681032,0.2053152847502591,297.40098108365754,297.5591437412497,292.7630148424957,299.66855551232493,295.75010437935896,75.48056469828369,12.094488681106867,71494589.44592121,123518532.54158181,71494589.44592121,1620220.1220542109,1068468.9346533525,0.27889721774469356,297.5383003692465,297.69499095245965,292.931605680821,299.81075399552213,295.8089155998824,75.66402519563151,12.925091084949756,296.7458305840641,298.45570535458245,295.1899984070494,307.3055573642916,293.10542443832736,92.4198868191573,16.651933274558733,32.501045580554134,20.700615508309262,6.126390630311153,15.605416446817147,6.126390630311153,14.394416831904454,2.4760751862665447,25.22448911168834,6.655637324643323,29.685496098767743,21.10125741309205,-98187835.31637049
1997-03-26,0.06942519295001898,0.19709954418557452,0.09503173787194935,0.1369508181975269,0.11427901897855353,0.1969077219690801,0.0791337189766489,-12080093.491576508,0.20440534952539846,297.5192637362042,297.68300749490413,292.7919797387867,299.97315226665035,295.7066879629916,75.10492768494545,8.506421966101811,70259733.30674544,121392369.50946254,70259733.30674544,1592262.7873981753,1049989.820405784,0.28525062532624396,297.6340739759231,297.79397633990476,292.9912955604879,299.99553119671117,295.8431129539804,75.518439898903,10.73672738036517,296.7459191071714,298.45579529612326,295.1900974766811,307.3056470423618,293.10552097887944,92.41996630207791,16.651943555288767,32.50104912687839,20.700623806047993,5.892950838453288,14.468827025850755,5.892950838453288,14.45818425085129,2.5654927039862185,25.446180103306407,6.875090371583632,30.13003603117627,21.173779362122406,-96502593.65572637
1997-04-02,0.06322095629787503,0.196437105440954,0.09419920857804245,0.13728217453139102,0.11348162942463372,0.19684417030857232,0.07623519736511412,-11871259.091453709,0.20284267358328165,297.59719384481383,297.7592444724001,292.82809324182125,300.15236936302045,295.66470827126153,74.92832750440792,6.328076642686494,69039616.85701832,119291500.07387483,69039616.85701832,1564638.8494457477,1031731.5681614093,0.2940066617613116,297.75284482702625,297.91516901181564,293.09123369190763,300.18476497156075,295.9046423354318,75.4571450547728,9.0019440609443,296.7460047572824,298.4558823966907,295.1901938881561,307.30573381410693,293.10561490240303,92.42004585092374,16.65195372470498,32.50105217113809,20.700631894121532,6.253853147483927,13.715193412278712,6.253853147483927,14.56048097088672,2.639779185833437,25.702438564044524,7.071883237768182,30.589862277726237,21.27917279115428,-94837342.78472036
1997-04-09,0.05688977968507806,0.19454098204635537,0.09337450293354799,0.1376273801672569,0.11269359326055332,0.19557332997267665,0.07164421180448861,-11664898.974538993,0.2021748519268864,297.65602691607364,297.81591461140135,292.87512418494,300.3819488861207,295.65577698196245,74.89809320152868,4.844804156048314,67834021.61355323,117215549.16927409,67834021.61355323,1537343.365795895,1013690.9046249143,0.30200130686502424,297.90271898399266,298.06749682954484,293.24413064612304,300.38036563352256,296.0141678656622,75.50322284435902,7.810217854276642,296.7460875587633,298.4559666813952,295.1902876666512,307.30581770631494,293.1057062346528,92.42012547801617,16.651963783864502,32.501054714233575,20.700639773626854,7.19066462580804,13.326751818157362,7.19066462580804,14.712313931187138,2.7039826641307108,25.99485582221136,7.2551706633160755,31.069675209306855,21.423999639052138,-93191786.17160913
