,sj_ndvi_ne,sj_ndvi_sw,iq_ndvi_ne,iq_ndvi_nw,iq_ndvi_se,iq_ndvi_sw,sj_ndvi_nw,sj_ndvi_se,sj_reanalysis_air_temp_k,sj_reanalysis_avg_temp_k,sj_reanalysis_dew_point_temp_k,sj_reanalysis_max_air_temp_k,sj_reanalysis_min_air_temp_k,sj_reanalysis_relative_humidity_percent,sj_station_precip_mm,iq_reanalysis_air_temp_k,iq_reanalysis_avg_temp_k,iq_reanalysis_dew_point_temp_k,iq_reanalysis_max_air_temp_k,iq_reanalysis_min_air_temp_k,iq_reanalysis_relative_humidity_percent,iq_reanalysis_specific_humidity_g_per_kg,iq_station_max_temp_c,iq_station_min_temp_c,sj_precipitation_amt_mm,sj_reanalysis_precip_amt_kg_per_m2,sj_reanalysis_sat_precip_amt_mm,sj_reanalysis_specific_humidity_g_per_kg,sj_reanalysis_tdtr_k,sj_station_avg_temp_c,sj_station_diur_temp_rng_c,sj_station_max_temp_c,sj_station_min_temp_c,iq_precipitation_amt_mm,iq_reanalysis_precip_amt_kg_per_m2,iq_reanalysis_sat_precip_amt_mm,iq_reanalysis_tdtr_k,iq_station_avg_temp_c,iq_station_diur_temp_rng_c,iq_station_precip_mm
2007-01-22,,,,,,,0.1152,0.2486833,298.20428571400004,298.328571429,293.214285714,299.5,296.6,73.80428571430001,16.8,297.614285714,298.45,297.025714286,303.7,294.9,96.99714285709999,18.6885714286,33.6,22.0,0.0,9.33,0.0,14.614285714300001,1.97142857143,25.0,5.71428571429,28.3,21.1,95.47,180.99,95.47,5.52857142857,27.7,9.12,149.9
2007-01-29,,,,,,,0.041,0.1046857,297.945714286,298.221428571,292.697142857,301.3,295.5,72.76,0.0,298.14428571400003,299.614285714,296.77428571400003,307.8,294.3,93.13571428569999,18.4142857143,35.0,22.3,0.0,0.0,0.0,14.1628571429,3.78571428571,25.0857142857,7.77142857143,30.6,20.6,83.7,65.1,83.7,9.0,27.725,10.3,60.3
2007-02-05,,,,,,,0.0658,0.2048429,298.548571429,298.792857143,293.738571429,300.4,296.7,74.8,3.3,298.33,299.685714286,295.77,309.7,293.4,87.53,17.3228571429,35.4,22.4,0.0,0.6,0.0,15.1028571429,2.5,25.6,7.05714285714,30.0,21.1,61.8,11.7,61.8,10.714285714299999,28.6,10.9,9.9
2007-02-12,,,,,,,-0.07194,0.2439429,298.444285714,298.585714286,293.827142857,301.4,295.8,75.7542857143,0.3,299.171428571,300.285714286,294.15,308.7,291.4,75.80428571430001,15.6857142857,36.7,21.4,0.0,1.2,0.0,15.184285714300001,3.45714285714,26.157142857100002,7.6,32.2,21.1,14.19,2.1,14.19,11.228571428599999,28.85,13.0333333333,61.3
2007-02-19,,,,,,,0.1016,0.1901429,298.71,298.892857143,293.69,301.2,295.7,73.9328571429,1.5,300.565714286,302.178571429,294.16571428599997,310.2,294.4,72.44571428569999,15.918571428599998,36.2,21.2,0.0,6.73,0.0,15.091428571400002,3.4428571428600003,26.4142857143,8.485714285710001,31.1,21.7,25.7,11.55,25.7,13.1857142857,28.74,13.36,0.0
2007-02-26,,,,,,,-0.01975,0.006183333,298.315714286,298.51428571400004,294.20428571400004,301.0,296.2,78.1257142857,22.9,299.05857142900004,300.635714286,294.29,309.2,291.5,78.58571428569999,16.02,35.8,20.4,0.0,23.12,0.0,15.5614285714,2.88571428571,25.6285714286,7.0,31.7,21.1,55.56,35.33,55.56,11.5571428571,28.56,13.34,28.0
2007-03-05,,,,,,,-0.0189,0.1837,299.114285714,299.25,294.328571429,301.5,296.9,75.0142857143,8.4,297.45,298.714285714,296.317142857,305.8,293.4,94.34857142860001,17.911428571400002,33.0,21.9,0.0,3.7,0.0,15.697142857100001,3.0714285714300003,26.5571428571,7.67142857143,32.2,22.2,117.07,227.25,117.07,7.37142857143,27.3,9.9,205.3
2007-03-12,,,,,,,0.0018,0.16475710000000002,299.015714286,299.335714286,294.02,301.0,296.6,74.02571428569999,0.3,296.951428571,298.1,296.301428571,303.8,293.8,96.52285714290001,17.8814285714,33.1,21.7,0.0,1.5,0.0,15.382857142899999,2.98571428571,26.714285714299997,8.04285714286,31.7,21.7,55.47,51.3,55.47,6.11428571429,28.0,10.1,138.0
2007-03-19,,,,,,,0.01655,0.1626714,298.452857143,298.657142857,293.77,301.8,296.8,75.4385714286,0.5,297.684285714,298.728571429,295.89,305.4,292.6,90.8585714286,17.47,33.9,21.7,9.12,5.1,9.12,15.1671428571,2.62857142857,26.8571428571,7.54285714286,32.8,22.2,150.33,59.2,150.33,8.17142857143,27.0,10.65,252.7
2007-03-26,,,,,,,0.035575,0.0701,298.755714286,298.85,294.375714286,300.9,297.1,76.7842857143,7.6,297.835714286,299.15,296.56,307.2,292.8,93.58571428569999,18.2142857143,34.6,21.5,33.72,25.2,33.72,15.7414285714,2.52857142857,27.1285714286,7.8,33.3,22.8,93.14,58.4,93.14,8.24285714286,28.25,9.6,66.1
2007-04-02,,,,,,,0.03325,0.1870571,297.777142857,297.864285714,293.27,299.9,296.5,76.2142857143,40.2,297.717142857,298.80714285700003,296.921428571,305.5,294.3,95.82,18.5942857143,34.0,22.6,90.68,36.3,90.68,14.7728571429,2.0714285714300003,25.6,6.0142857142900015,30.0,21.7,97.04,238.2,97.04,6.61428571429,27.2666666667,8.833333333330001,94.3
2007-04-09,,,,,,,0.0033,0.2062167,298.552857143,298.69285714299997,293.38428571400004,301.2,295.9,73.30142857140001,3.3,297.555714286,298.592857143,296.68857142900004,304.1,292.4,95.52714285709999,18.3285714286,34.4,21.3,13.09,1.2,13.09,14.908571428599998,3.0714285714300003,26.3857142857,7.62857142857,32.8,20.6,98.94,147.57,98.94,6.72857142857,27.85,8.85,60.4
2007-04-16,,,,,,,0.04426667,0.1083571,299.335714286,299.55714285700003,294.507142857,301.7,297.6,74.8328571429,1.8,297.031428571,298.092857143,296.01428571400004,304.8,292.0,94.7214285714,17.551428571400002,33.5,22.1,0.0,2.22,0.0,15.854285714300001,3.0,27.728571428600002,8.014285714289999,33.3,22.8,93.62,46.45,93.62,7.52857142857,27.4,9.5,97.1
2007-04-23,,,,,,,0.02055,0.09744286,299.022857143,299.25,295.491428571,302.8,296.9,81.1128571429,163.1,297.342857143,298.278571429,296.50285714299997,304.9,292.9,95.52571428569999,18.1042857143,34.1,22.0,69.7,63.1,69.7,16.907142857100002,3.35714285714,26.8714285714,7.42857142857,34.4,21.7,157.86,62.3,157.86,7.3,27.0333333333,7.766666666669999,261.7
2007-04-30,,,,,,,0.01195,0.13938570000000006,298.775714286,298.87857142900003,295.468571429,301.0,296.6,82.08428571430001,79.8,297.22571428599997,298.071428571,295.94285714299997,304.7,293.6,93.47,17.5171428571,33.0,21.0,93.03,63.81,93.03,16.817142857100002,2.2142857142900003,26.214285714299997,5.47142857143,30.0,22.2,103.39,47.24,103.39,7.37142857143,27.85,9.75,118.2
2007-05-07,,,,,,,-0.02765,0.14292860000000002,299.467142857,299.51428571400004,295.54,301.8,297.6,79.19428571430001,20.5,296.905714286,298.221428571,295.994285714,306.6,291.7,95.0371428571,17.6114285714,33.5,21.5,9.83,40.3,9.83,16.9471428571,2.77142857143,27.3285714286,6.77142857143,31.7,23.3,89.15,56.1,89.15,9.35714285714,28.1,9.2,38.1
2007-05-14,,,,,,,0.01205,0.2544143,300.66,300.842857143,296.17571428599996,303.1,298.8,76.76,0.3,295.595714286,296.5,294.012857143,304.4,290.7,91.83285714290001,15.648571428599999,32.5,19.0,6.8,8.4,6.8,17.608571428599998,3.17142857143,29.0,7.67142857143,33.3,24.4,45.23,86.9,45.23,8.31428571429,28.1,8.7,191.4
2007-05-21,,,,,,,0.0211,0.06742857,300.69285714299997,300.85,295.614285714,302.7,298.7,73.9814285714,0.5,297.232857143,298.707142857,296.168571429,307.3,292.5,94.8528571429,17.7185714286,33.8,21.7,6.2,2.2,6.2,17.005714285699998,3.0714285714300003,28.7571428571,8.02857142857,33.3,23.9,64.11,65.6,64.11,8.95714285714,28.25,10.55,86.6
2007-05-28,,,,,,,0.1007333,0.1275429,300.461428571,300.721428571,295.85,303.3,298.3,76.0228571429,17.0,296.178571429,297.185714286,294.038571429,306.8,286.9,89.28,15.74,32.8,17.5,45.7,24.9,45.7,17.2571428571,3.55714285714,28.4571428571,7.05714285714,32.8,23.9,76.68,29.1,76.68,10.2,24.7,10.633333333300001,61.8
2007-06-04,,,,,,,-0.0616,0.1468429,300.961428571,301.171428571,296.107142857,303.3,298.9,74.9628571429,33.3,296.861428571,298.242857143,295.23,305.2,292.1,91.72,16.7271428571,31.3,20.4,85.81,17.74,85.81,17.5071428571,3.42857142857,29.2,7.4,33.9,23.3,39.11,33.48,39.11,9.0,26.5,9.7,0.5
2007-06-11,,,,,,,-0.02493333,0.1035571,300.55,300.564285714,295.97571428599997,302.9,298.4,76.1628571429,47.6,296.65,298.171428571,294.928571429,304.8,290.3,91.45857142860001,16.3885714286,32.6,20.7,62.42,25.3,62.42,17.37,2.38571428571,28.5428571429,7.214285714289999,34.4,23.9,54.78,30.9,54.78,9.91428571429,26.6,9.65,12.9
2007-06-18,,,,,,,0.04328,0.1976143,301.145714286,301.37142857099997,296.085714286,303.6,298.9,74.16,4.3,296.11857142900004,297.385714286,294.971428571,304.4,292.8,94.0657142857,16.4228571429,32.0,21.2,15.76,4.2,15.76,17.4885714286,2.97142857143,29.014285714299998,7.5,33.9,24.4,78.83,70.3,78.83,6.885714285710001,25.9666666667,7.6,126.0
2007-06-25,,,,,,,0.11865,0.2273429,301.097142857,301.30714285700003,296.54,303.7,299.3,76.3285714286,1.5,296.571428571,298.01428571400004,295.178571429,305.0,292.7,92.6714285714,16.6314285714,31.7,20.7,46.08,9.7,46.08,17.9471428571,2.67142857143,29.271428571399998,6.54285714286,33.9,25.0,11.41,22.8,11.41,8.77142857143,26.5666666667,8.63333333333,10.2
2007-07-02,,,,,,,0.005633333000000001,0.22295,301.015714286,301.107142857,296.155714286,303.2,299.1,74.9214285714,17.3,296.828571429,298.114285714,292.17714285700004,305.8,290.2,78.0742857143,13.8042857143,32.0,19.6,19.09,20.5,19.09,17.5128571429,3.1,28.842857142899998,6.67142857143,33.3,24.4,1.59,1.4,1.59,12.228571428599999,25.9,10.5666666667,-745.6263645981699
2007-07-09,,,,,,,0.05715,0.16221670000000002,300.971428571,301.0,296.17714285700004,303.0,298.7,75.24142857140001,10.0,297.385714286,299.007142857,293.93142857099997,306.9,290.7,83.3871428571,15.4157142857,32.7,19.9,1.13,11.56,1.13,17.5614285714,2.8,28.8714285714,6.72857142857,33.3,24.4,18.78,13.04,18.78,10.871428571400001,26.75,10.375,54.1
2007-07-16,,,,,,,0.0875,0.11835710000000002,300.947142857,301.085714286,296.13285714299997,303.2,298.8,75.1428571429,21.3,296.05857142900004,296.75,294.94142857099996,303.6,291.1,94.24714285709999,16.391428571400002,31.3,20.9,40.7,22.32,40.7,17.505714285699998,2.91428571429,28.5714285714,6.75714285714,33.3,24.4,26.29,39.52,26.29,7.72857142857,26.5333333333,7.833333333330001,22.9
2007-07-23,,,,,,,0.0335,0.1045571,300.495714286,300.542857143,296.872857143,302.9,298.4,80.80857142859999,69.8,297.64,299.078571429,294.345714286,308.2,290.1,84.1557142857,15.8457142857,33.2,20.7,85.11,40.34,85.11,18.3514285714,2.85714285714,28.5714285714,6.27142857143,33.3,25.0,27.91,11.64,27.91,12.357142857100001,27.35,10.1,11.9
2007-07-30,,,,,,,0.1004,0.2338667,301.081428571,301.171428571,296.062857143,303.1,299.1,74.2642857143,14.5,296.724285714,297.935714286,293.0,305.6,290.0,82.5714285714,14.718571428599999,34.0,16.4,1.02,8.3,1.02,17.4671428571,2.82857142857,28.6285714286,6.1428571428600005,32.8,24.4,70.88,25.5,70.88,11.5,24.25,9.75,55.9
2007-08-06,,,,,,,0.03105,0.13431429999999994,301.17,301.257142857,296.91571428599997,303.0,299.0,77.7657142857,6.4,297.82,299.342857143,292.708571429,308.2,289.7,76.61857142859999,14.3371428571,32.7,17.2,37.75,21.41,37.75,18.407142857100002,2.5714285714300003,28.6142857143,5.81428571429,31.7,24.4,35.77,6.08,35.77,12.771428571400001,26.475,12.0,30.3
2007-08-13,,,,,,,0.00625,0.1273571,300.987142857,301.092857143,296.922857143,303.0,299.0,78.64,24.9,298.091428571,298.94285714299997,294.07285714299996,308.0,291.8,80.9357142857,15.565714285699999,33.1,21.3,72.44,25.69,72.44,18.411428571400002,2.52857142857,28.3857142857,5.9857142857099985,31.7,23.3,36.78,9.21,36.78,9.71428571429,26.9,11.0,76.5
2007-08-20,,,,,,,0.0927,0.28732859999999993,300.911428571,301.064285714,296.801428571,302.9,298.9,78.4614285714,35.3,298.785714286,300.671428571,294.195714286,308.1,294.3,79.33428571430001,15.7571428571,33.3,19.9,34.47,56.82,34.47,18.3057142857,2.78571428571,28.4571428571,6.74285714286,33.9,23.9,9.06,12.4,9.06,11.5714285714,27.125,10.825,22.1
2007-08-27,,,,,,,0.06376667,0.1511429,300.828571429,300.978571429,296.532857143,303.7,299.0,77.5642857143,20.1,300.667142857,301.592857143,293.124285714,312.4,293.4,67.7571428571,14.7942857143,34.7,19.9,62.56,30.89,62.56,18.0,2.7,28.3857142857,6.92857142857,33.9,23.9,30.26,12.8,30.26,13.385714285699999,27.05,12.175,0.0
2007-09-03,,,,,,,0.0433,0.2283333,301.218571429,301.242857143,296.445714286,303.3,298.9,75.3457142857,25.9,297.098571429,298.357142857,295.682857143,304.4,293.5,92.65714285709998,17.182857142899998,34.0,20.9,30.77,19.74,30.77,17.87,3.0,28.3142857143,6.58571428571,33.3,23.9,76.28,56.85,76.28,7.885714285710001,26.3,7.9,37.1
2007-09-10,,,,,,,0.0569,0.2385429,301.11714285700003,301.15,296.288571429,303.5,298.8,75.19571428569999,10.4,298.56,300.12142857099997,295.162857143,308.6,293.0,84.4128571429,16.65,32.9,21.4,10.37,22.24,10.37,17.72,3.15714285714,28.8714285714,6.5142857142900015,33.9,25.0,49.85,26.2,49.85,12.1571428571,26.9,10.625,150.9
2007-09-17,,,,,,,0.0749,0.1525714,301.217142857,301.30714285700003,296.56142857099996,303.1,298.9,75.97,26.9,298.508571429,300.714285714,295.83428571400003,309.2,293.3,86.7071428571,17.3671428571,33.0,21.6,70.39,26.14,70.39,18.0371428571,2.8142857142900004,28.3,6.28571428571,32.8,24.4,58.22,34.27,58.22,12.4,27.2,10.833333333299999,16.3
2007-09-24,,,,,,,-0.00294,0.1527286,301.052857143,301.178571429,296.51,303.5,299.0,76.4057142857,21.3,299.698571429,301.428571429,295.3,310.6,292.7,78.5642857143,16.8042857143,34.1,21.1,94.37,16.15,94.37,17.981428571400002,3.58571428571,28.1714285714,6.02857142857,32.2,24.4,59.79,10.3,59.79,13.8,27.8333333333,11.7,34.0
2007-10-01,,,,,,,0.02476667,0.1853,301.022857143,301.028571429,296.642857143,303.5,299.1,77.19,86.6,298.281428571,299.821428571,296.287142857,310.8,294.7,89.8442857143,17.84,35.5,21.6,74.5,17.6,74.5,18.1185714286,2.68571428571,27.985714285700002,7.24285714286,32.8,22.2,37.28,73.33,37.28,9.1,28.4,12.65,107.9
2007-10-08,,,,,,,0.104,0.1181286,300.79,300.94285714299997,296.835714286,302.9,299.3,79.1785714286,14.5,299.575714286,301.385714286,295.447142857,309.6,294.8,80.45,17.01,34.2,21.8,108.26,21.98,108.26,18.3757142857,3.0,28.1285714286,6.914285714289999,33.3,23.9,39.09,38.28,39.09,11.6,28.4,10.6,145.1
2007-10-15,,,,,,,0.13266670000000005,0.2459429,301.492857143,301.635714286,296.354285714,303.6,299.4,73.8671428571,10.2,299.444285714,300.828571429,296.587142857,310.2,295.0,86.7057142857,18.2657142857,35.2,21.9,17.56,8.3,17.56,17.845714285699998,3.18571428571,29.1,7.54285714286,33.9,24.4,74.52,86.4,74.52,9.82857142857,29.0,12.3,4.1
2007-10-22,,,,,,,-0.00915,0.1911857,301.007142857,301.092857143,295.874285714,302.8,299.0,73.66142857140001,8.6,296.971428571,298.19285714299997,295.96,305.1,291.9,94.7814285714,17.5428571429,32.1,20.9,16.48,15.66,16.48,17.275714285699998,2.47142857143,27.9571428571,6.44285714286,32.2,24.4,106.73,67.93,106.73,7.75714285714,26.9,9.36666666667,79.3
2007-10-29,,,,,,,0.0543,0.1568143,299.458571429,299.542857143,296.02,302.1,297.7,81.5942857143,89.2,297.83,299.664285714,296.978571429,306.3,293.7,95.59285714290002,18.6728571429,34.0,21.6,137.55,174.64,137.55,17.502857142899998,2.6,26.2,5.4,30.6,22.2,51.28,67.47,51.28,9.35714285714,27.0,9.36666666667,0.0
2007-11-05,,,,,,,-0.0486,0.2051714,300.604285714,300.685714286,295.838571429,302.6,298.2,75.35,4.1,299.478571429,300.55714285700003,296.24857142900004,308.5,294.3,84.85,17.9785714286,34.8,22.5,15.25,10.3,15.25,17.2957142857,2.2571428571400003,27.4428571429,6.85714285714,32.2,22.8,69.88,50.6,69.88,9.48571428571,28.7,11.433333333299998,22.1
2007-11-12,,,,,,,-0.06255,0.2057429,299.934285714,300.185714286,295.638571429,303.1,297.5,77.4814285714,65.7,298.13428571400004,299.742857143,296.83,308.6,294.6,93.55428571430001,18.5485714286,33.5,21.6,42.0,21.4,42.0,17.0828571429,3.54285714286,26.8142857143,6.68571428571,31.1,22.8,109.5,103.3,109.5,8.68571428571,27.675,10.85,111.3
2007-11-19,,,,,,,0.0713503261516315,0.2044857,299.821428571,299.885714286,295.75285714299997,301.8,297.9,78.52571428569999,40.4,297.68142857099997,298.37142857099997,296.93857142900004,305.7,294.3,96.2142857143,18.6128571429,33.3,21.8,73.37,43.4,73.37,17.1871428571,2.51428571429,26.9,6.2,31.1,22.8,52.27,124.2,52.27,5.74285714286,26.62,7.86,80.0
2007-11-26,,,,,,,-0.04166667,0.09091667,299.09,299.19285714299997,293.351428571,300.7,297.3,70.7271428571,36.4,297.88,299.328571429,297.217142857,305.2,294.4,96.52285714290001,18.9242857143,32.3,22.4,15.95,9.78,15.95,14.7685714286,2.0714285714300003,25.4428571429,5.38571428571,28.9,22.2,129.33,65.57,129.33,6.94285714286,27.125,8.35,293.1
2007-12-03,,,,,,,-0.04235,0.0956,299.02,299.021428571,294.288571429,300.8,297.1,75.36857142859999,34.5,298.52,299.607142857,296.904285714,305.5,294.3,91.6542857143,18.6071428571,33.0,22.8,17.85,68.0,17.85,15.6757142857,2.1,25.842857142899998,5.4,29.4,22.8,73.16,57.8,73.16,8.3,27.9,10.0,142.0
2007-12-10,,,,,,,-0.04555,0.15144000000000002,298.9,298.971428571,294.77428571400003,300.9,297.0,78.0157142857,30.2,299.048571429,300.271428571,296.261428571,307.8,294.3,86.7557142857,17.91,34.2,22.6,31.3,66.72,31.3,16.13,2.48571428571,25.771428571399998,5.08571428571,28.9,22.2,83.39,42.68,83.39,9.91428571429,28.85,10.25,23.1
2007-12-17,,,,,,,-0.039,0.1734167,298.668571429,298.757142857,294.977142857,300.4,296.2,80.1785714286,108.2,297.141428571,298.242857143,296.397142857,306.6,293.3,96.0742857143,18.0342857143,32.9,22.4,62.11,50.53,62.11,16.3442857143,2.37142857143,25.0714285714,4.91428571429,28.9,21.7,146.13,89.72,146.13,5.68571428571,27.625,9.0,261.3
2007-12-24,,,,,,,0.0163,0.2072667,298.602857143,298.75,293.928571429,300.8,295.5,75.44857142859999,16.8,297.64,298.728571429,296.36857142900004,304.9,294.3,93.4685714286,17.9828571429,32.1,21.7,0.0,2.36,0.0,15.318571428599999,2.98571428571,25.0857142857,6.24285714286,28.3,21.1,53.57,62.14,53.57,7.42857142857,27.7,8.75,28.1
2008-01-01,,,,,,,-0.3096,0.2398143,298.038571429,298.12142857099997,293.51428571400004,299.9,296.6,76.1485714286,55.5,299.277142857,300.535714286,294.668571429,308.2,294.1,78.67,16.26,36.0,21.5,0.0,27.99,0.0,14.911428571400002,1.84285714286,25.4,5.3,29.4,22.2,19.95,21.4,19.95,10.7285714286,28.275,11.575,-2236.08060259685
2008-01-08,,,,,,,-0.10825,0.3304857,298.142857143,298.228571429,293.595714286,300.0,296.3,76.13142857140001,64.8,296.095714286,296.535714286,295.2,302.1,293.3,95.28,16.6814285714,31.4,22.6,37.24,37.66,37.24,14.98,2.05714285714,24.971428571399997,5.014285714290001,28.3,21.1,71.84,62.61,71.84,5.1,25.8,6.3,104.4
2008-01-15,,,,,,,0.0383,0.125,297.627142857,297.87142857099997,293.02,300.1,295.3,75.6428571429,2.5,298.034285714,299.478571429,297.09,305.5,292.4,94.9685714286,18.8657142857,33.8,21.8,0.0,4.1,0.0,14.488571428599998,3.0,24.4285714286,5.62857142857,27.8,20.6,95.97,63.92,95.97,8.58571428571,27.4333333333,9.46666666667,125.3
2008-01-22,,,,,,,-0.2153,0.1126143,297.968571429,298.12857142900003,293.635714286,299.5,296.4,77.1671428571,83.1,297.207142857,298.342857143,296.25,304.8,294.8,95.1257142857,17.84,31.3,21.9,81.22,27.16,81.22,15.065714285699999,2.0,24.528571428600006,4.58571428571,27.8,21.1,102.59,93.43,102.59,5.97142857143,42.79765608840809,44.40677648617226,46.3
2008-01-29,,,,,,,-0.1354,0.2233,298.021428571,298.178571429,292.957142857,300.7,294.3,73.5657142857,3.1,298.398571429,299.971428571,297.011428571,307.6,294.2,93.0,18.685714285699998,32.2,22.8,0.0,2.7,0.0,14.408571428599998,3.3,24.5714285714,6.44285714286,28.9,20.0,110.0,66.0,110.0,9.08571428571,27.5666666667,8.9,121.2
2008-02-05,,,,,,,-0.0032,0.2328429,297.237142857,297.278571429,291.537142857,299.3,295.4,70.6428571429,35.9,299.49,300.76428571400004,294.62857142900003,308.4,293.5,78.13142857140001,16.2842857143,34.5,20.5,0.0,19.7,0.0,13.225714285699999,2.0714285714300003,24.214285714299997,5.15714285714,27.2,21.1,38.72,28.0,38.72,11.5571428571,27.866666666700002,11.1,5.1
2008-02-12,,,,,,,-0.0631,0.1502,297.838571429,297.907142857,292.94142857099996,299.3,296.5,74.22857142859999,6.4,297.77,299.171428571,296.922857143,306.0,294.8,95.7071428571,18.5571428571,31.7,22.1,0.0,10.17,0.0,14.367142857100001,2.15714285714,24.8,6.24285714286,28.3,21.1,47.23,103.22,47.23,6.71428571429,26.6,8.03333333333,9.2
2008-02-19,,,,,,,-0.09506667,0.2460571,297.907142857,298.05714285700003,293.13428571400004,299.6,296.4,74.7857142857,13.3,297.095714286,298.321428571,295.608571429,304.1,292.9,92.37,17.13,33.4,22.0,0.0,8.3,0.0,14.5385714286,1.88571428571,24.9,5.78571428571,28.3,21.7,122.64,33.9,122.64,7.614285714289999,28.0,10.8,115.3
2008-02-26,,,,,,,0.01542,0.2116286,297.765714286,298.071428571,292.50285714299997,299.9,296.3,72.66,12.9,296.964285714,297.721428571,296.38142857099996,302.3,294.1,96.9271428571,17.9471428571,32.5,22.5,0.0,6.46,0.0,13.9671428571,2.28571428571,24.7428571429,5.5,27.8,21.1,101.33,70.83,101.33,5.41428571429,26.85,8.35,127.6
2008-03-04,,,,,,,-0.09003333,0.2232429,297.87857142900003,298.007142857,293.052857143,299.9,295.5,74.6814285714,13.0,297.754285714,299.335714286,295.52,307.9,293.3,88.97285714290001,17.064285714300002,33.3,21.9,0.0,6.5,0.0,14.4742857143,2.61428571429,25.1142857143,6.11428571429,29.4,21.1,210.83,39.1,210.83,8.95714285714,27.18,8.88,119.6
2008-03-11,,,,,,,-0.1412,0.1106429,297.595714286,297.642857143,292.197142857,299.5,296.1,71.9342857143,4.4,298.017142857,299.592857143,295.9,305.5,293.0,89.26857142860001,17.505714285699998,33.2,22.2,0.0,9.38,0.0,13.7214285714,2.08571428571,25.3285714286,5.81428571429,28.9,22.2,96.05,32.17,96.05,9.01428571429,26.25,7.8,64.4
2008-03-18,,,,,,,0.02445,0.1016286,297.404285714,297.435714286,292.205714286,299.8,294.9,72.91571428569999,0.5,296.755714286,297.992857143,295.47571428599997,305.0,293.3,93.45142857139999,16.997142857100002,31.7,22.0,0.0,0.9,0.0,13.7371428571,3.87142857143,25.2,7.04285714286,30.0,20.6,91.87,90.5,91.87,7.214285714289999,18.42419909720209,-5.291923795911117,100.9
2008-03-25,,,,,,,-0.0399,0.3104714000000001,296.958571429,296.957142857,292.095714286,299.7,294.4,74.2471428571,1.8,297.094285714,297.992857143,295.948571429,303.7,293.1,94.0742857143,17.5071428571,31.7,22.6,27.19,7.55,27.19,13.6442857143,2.88571428571,25.0428571429,5.78571428571,30.0,21.1,62.13,53.36,62.13,6.55714285714,26.9,8.26666666667,282.7
2008-04-01,,,,,,,-0.01683333,0.1193714,298.081428571,298.228571429,293.23571428599996,299.8,296.5,74.6,0.5,297.694285714,298.842857143,295.854285714,305.4,293.7,90.9571428571,17.4214285714,33.4,22.5,3.82,3.67,3.82,14.6628571429,2.7142857142900003,26.2428571429,6.81428571429,30.6,22.2,107.0,24.9,107.0,8.6,27.866666666700002,9.0,21.1
2008-04-08,,,,,,,-0.05275,0.13775710000000002,297.46,297.564285714,292.732857143,299.4,295.8,75.0271428571,30.7,297.537142857,298.9,296.63285714299997,306.1,292.8,95.15714285709998,18.3157142857,32.8,21.0,16.96,35.0,16.96,14.184285714300001,2.18571428571,25.0,5.71428571429,29.4,21.7,71.45,99.96,71.45,7.4,28.3,9.0,53.1
2008-04-15,,,,,,,0.06838272816123254,0.2039,297.63,297.778571429,292.27428571400003,299.7,295.9,72.2857142857,11.2,297.447142857,298.664285714,295.935714286,305.5,293.8,92.1242857143,17.5042857143,33.6,21.7,0.0,4.82,0.0,13.8585714286,2.78571428571,25.3142857143,6.24285714286,29.4,21.7,79.74,45.96,79.74,7.785714285710001,26.8,8.1,61.0
2008-04-22,,,,,,,-0.01036667,0.07731429,298.672857143,298.69285714299997,294.28,300.9,295.9,76.96,0.3,296.76,297.414285714,296.38285714299997,301.9,293.7,97.9714285714,17.9642857143,33.0,21.6,0.0,2.17,0.0,15.671428571400002,3.95714285714,27.0428571429,7.514285714289999,31.7,23.3,42.05,62.52,42.05,4.88571428571,26.65,7.7,85.9
2008-04-29,,,,,,,-0.0189,0.1027286,298.492857143,298.55,294.527142857,301.1,296.4,78.7814285714,75.2,298.07285714299996,299.414285714,296.741428571,306.3,293.1,93.66285714290001,18.3985714286,32.5,22.7,78.6,25.37,78.6,15.918571428599998,3.12857142857,26.528571428600006,7.05714285714,33.3,21.7,42.12,115.99,42.12,8.68571428571,27.866666666700002,8.0,31.2
2008-05-06,,,,,,,-0.0124,0.08204286,298.47571428599997,298.55714285700003,294.395714286,300.8,296.7,78.23,34.3,295.97571428599997,296.87142857099997,294.66571428599997,304.5,290.6,93.15857142860001,16.18,32.4,20.6,12.56,21.83,12.56,15.791428571400001,2.5714285714300003,26.0714285714,5.55714285714,30.0,22.2,50.5,47.1,50.5,6.97142857143,26.6,8.96666666667,18.0
2008-05-13,,,,,,,0.06811959931849938,0.15108329999999998,299.455714286,299.357142857,295.30857142900004,302.2,296.4,78.27,3.0,294.85,295.421428571,293.244285714,304.4,288.5,91.5042857143,14.78,31.0,18.0,3.66,4.12,3.66,16.6742857143,4.42857142857,27.9285714286,7.785714285710001,32.8,22.8,30.08,18.08,30.08,7.385714285710001,26.1666666667,7.9,6.1
2008-05-20,,,,,,,-0.01986667,0.1243286,299.69,299.728571429,294.402857143,303.0,296.9,73.0157142857,0.3,296.268571429,296.935714286,295.638571429,303.4,291.7,96.62142857139999,17.1442857143,31.5,21.4,0.0,2.2,0.0,15.7757142857,4.34285714286,28.0571428571,6.27142857143,33.3,24.4,45.69,59.4,45.69,5.95714285714,26.35,8.85,58.2
