,sj_ndvi_ne,sj_ndvi_nw,sj_ndvi_sw,iq_ndvi_ne,iq_ndvi_nw,iq_ndvi_se,iq_ndvi_sw,sj_ndvi_se,sj_reanalysis_air_temp_k,sj_reanalysis_avg_temp_k,sj_reanalysis_dew_point_temp_k,sj_reanalysis_max_air_temp_k,sj_reanalysis_min_air_temp_k,sj_reanalysis_relative_humidity_percent,sj_station_precip_mm,iq_reanalysis_air_temp_k,iq_reanalysis_avg_temp_k,iq_reanalysis_dew_point_temp_k,iq_reanalysis_max_air_temp_k,iq_reanalysis_min_air_temp_k,iq_reanalysis_relative_humidity_percent,iq_reanalysis_specific_humidity_g_per_kg,iq_station_max_temp_c,iq_station_min_temp_c,sj_precipitation_amt_mm,sj_reanalysis_precip_amt_kg_per_m2,sj_reanalysis_sat_precip_amt_mm,sj_reanalysis_specific_humidity_g_per_kg,sj_reanalysis_tdtr_k,sj_station_avg_temp_c,sj_station_diur_temp_rng_c,sj_station_max_temp_c,sj_station_min_temp_c,iq_precipitation_amt_mm,iq_reanalysis_precip_amt_kg_per_m2,iq_reanalysis_sat_precip_amt_mm,iq_reanalysis_tdtr_k,iq_station_avg_temp_c,iq_station_diur_temp_rng_c,iq_station_precip_mm
1997-02-12,0.0455,0.1281,0.1705857,0.3137143,,,,0.17967139999999998,297.12,297.292857143,293.637142857,298.8,295.7,80.9471428571,25.4,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,24.98,50.58,24.98,15.0171428571,1.7,24.5714285714,5.7,27.8,21.1,77463589.65933587,133797424.38103786,77463589.65933587,-13313235.79419173,1755364.8067394719,1157787.3950462518,-106336131.28522211
1997-02-19,0.0297,0.07732,0.1815429,0.3137143,,,,0.1488286,297.587142857,297.714285714,293.221428571,299.2,296.2,76.7128571429,22.9,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,0.0,15.14,0.0,14.614285714300001,2.05714285714,24.6857142857,6.27142857143,28.3,21.1,76157596.22377001,131549207.40331829,76157596.22377001,-13089771.117155034,1725798.489023503,1138242.2829111945,-104554437.20862053
1997-02-26,0.0749,0.04896667,0.1579,,,,,0.15534,297.26428571400004,297.357142857,292.472857143,298.8,295.7,74.63142857140001,30.0,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,0.0,15.1,0.0,13.931428571400001,2.17142857143,24.471428571399997,5.54285714286,27.8,21.1,74866364.36390296,129326316.89753754,74866364.36390296,-12868821.084349934,1696566.0459033689,1118918.3765892503,-102792756.73739128
1997-03-05,0.12125,,0.2670143,,,,,0.2277,297.292857143,297.392857143,292.41,299.0,295.5,74.2557142857,15.5,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,0.0,9.5,0.0,13.885714285699999,2.2142857142900003,24.5714285714,4.985714285709999,27.8,21.1,73589810.18252021,127128609.4033041,73589810.18252021,-12650371.467185663,1667665.5815716377,1099814.4172283132,-101050976.83142292
1997-03-12,0.008933333,0.0864,0.1512429,,,,,0.17007139999999998,297.138571429,297.35,292.495714286,299.3,295.8,75.3728571429,13.8,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,0.0,14.3,0.0,13.9771428571,2.15714285714,24.3571428571,5.78571428571,27.8,21.1,72327849.78240733,124955941.46022643,72327849.78240733,-12434408.037071425,1639095.2002208978,1080929.1459762694,-99328984.450604
1997-03-19,0.1409,0.12525,0.2533286,0.3137143,,,,0.2582143,297.078571429,297.221428571,292.767142857,299.1,296.0,76.9042857143,15.2,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,0.0,17.92,0.0,14.222857142899999,1.9,24.7428571429,6.58571428571,28.9,21.1,71080399.26634976,122808169.60791297,71080399.26634976,-12220916.56541644,1610853.006043693,1062261.3039809982,-97626666.5548232
1997-03-26,0.11245,0.107,0.2154,0.3137143,,,,0.2076143,297.721428571,297.921428571,292.758571429,300.6,295.7,74.11857142859999,1.5,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,0.0,7.0,0.0,14.2271428571,3.4428571428600003,25.3142857143,8.07142857143,31.1,20.6,69847374.73713309,120685150.38597213,69847374.73713309,-12009882.823629912,1582937.1032326361,1043809.6323904027,-95943910.10396901
1997-04-02,0.0038,0.123,0.1916833,,,,,0.1983167,297.69285714299997,297.857142857,292.775714286,299.9,295.5,74.2057142857,2.9,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,0.0,5.9,0.0,14.2314285714,2.68571428571,25.0857142857,7.45714285714,29.4,20.6,68628692.29754275,118586740.33401237,68628692.29754275,-11801292.583121061,1555345.5959802736,1025572.872352361,-94280602.05793
1997-04-09,0.0602,0.069825,0.2027714,0.3137143,,,,0.2164286,296.595714286,296.635714286,291.842857143,300.7,294.3,74.85,0.6,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,6.65,18.73,6.65,13.4928571429,2.38571428571,25.3571428571,5.61428571429,31.1,21.7,67424268.05036435,116512795.99164218,67424268.05036435,-11595131.6152991,1528076.5884791873,1007549.7650147642,-92636629.37659481
1997-04-16,0.033075,0.05155,0.2354857,0.17568570000000006,,,,0.2085429,297.178571429,297.464285714,291.674285714,299.6,295.1,71.55857142859999,0.8,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,0.0,7.5,0.0,13.35,2.78571428571,25.9,7.92857142857,31.7,20.0,66234018.098383315,114463173.89846991,66234018.098383315,-11391385.691573238,1501128.1849219585,989739.0515254983,-91011879.01985195
1997-04-23,0.0388,0.023,0.2222571,0.3137143,,,,0.2024429,298.821428571,299.05,294.098571429,301.7,296.7,75.4171428571,0.0,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,0.0,16.2,0.0,15.501428571400002,3.84285714286,27.6714285714,9.614285714289998,34.4,21.1,65057858.5443852,112437730.5941041,65057858.5443852,-11190040.583352698,1474498.4895011503,972139.4730324501,-89406237.94759005
1997-04-30,-0.0035,0.007333333,0.1928833,0.3137143,,,,0.1991,299.20428571400004,299.385714286,294.82,301.7,296.7,76.9528571429,0.5,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,5.73,4.0,5.73,16.17,3.45714285714,27.771428571399998,8.27142857143,33.9,22.8,63895705.4911555,110436322.61815311,63895705.4911555,-10991082.062046679,1448185.606409342,954749.7706835123,-87819593.11969769
1997-05-07,-0.0597,0.0331,0.13245710000000002,0.3137143,,,,0.16508570000000006,299.35,299.507142857,294.727142857,301.1,297.8,75.8785714286,0.3,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,0.0,1.5,0.0,16.0785714286,2.7,27.9285714286,8.42857142857,33.9,23.3,62747475.041479744,108458806.51022546,62747475.041479744,-10794495.899064409,1422187.6398391128,937568.6856265671,-86251831.4960634
1997-05-14,0.1019,0.0747,0.1297857,0.17568570000000006,,,,0.1175167,298.85,298.98571428599996,294.798571429,301.4,297.1,78.5371428571,12.6,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,33.03,27.3,33.03,16.1442857143,2.54285714286,27.5714285714,8.67142857143,32.8,22.2,61613083.298143454,106505038.80992955,61613083.298143454,-10600267.865815096,1396502.6939830324,920594.9590095088,-84702840.03657584
1997-05-21,0.0798,0.1065333,0.09873333,0.3137143,,,,0.1590333,299.241428571,299.385714286,294.661428571,301.1,297.8,75.9828571429,12.9,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,0.0,10.1,0.0,15.9971428571,2.42857142857,27.5857142857,7.085714285710001,32.2,23.9,60492446.3639321,104574876.05687384,60492446.3639321,-10408383.733707951,1371128.8730336716,903827.331980218,-83172505.7011235
1997-05-28,0.0235,0.05535,0.14505710000000002,0.29818890000000003,,,,0.2090857,299.281428571,299.435714286,295.262857143,301.4,297.7,78.7114285714,30.5,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,64.1,10.5,64.1,16.66,2.67142857143,27.3142857143,7.02857142857,31.7,22.8,59385480.34163125,102668174.79066676,59385480.34163125,-10218829.274152188,1346064.2811836125,887264.5456865865,-81660715.44959497
1997-06-04,0.0557,0.08895,0.1623571,0.3137143,,,,0.1841571,298.995714286,299.042857143,295.978571429,300.6,297.9,83.4857142857,31.3,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,118.35,41.7,118.35,17.3685714286,1.97142857143,27.271428571399998,7.07142857143,32.8,22.2,58292101.334026396,100784791.55091676,58292101.334026396,-10031590.25855703,1321307.0226254193,870905.3412765029,-80167356.24187893
1997-06-11,0.1197,0.0904,0.1914143,0.3137143,,,,0.1477167,300.00142857099996,300.26428571400004,296.174285714,302.3,298.2,79.7457142857,0.3,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,0.0,9.9,0.0,17.62,2.87142857143,28.6,7.0,32.8,23.9,57212225.44390304,98924582.87723228,57212225.44390304,-9846652.458331672,1296855.2015516805,854748.4598978574,-78692315.03786379
1997-06-18,0.0108,0.05426667,0.2157,0.3137143,,,,0.1710429,300.36714285700003,300.6,296.411428571,302.6,298.0,79.36428571430001,0.5,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,2.43,7.8,2.43,17.8471428571,2.91428571429,29.014285714299998,7.514285714289999,33.9,23.9,56145768.77404666,97087405.30922176,56145768.77404666,-9664001.64488535,1272706.9221549486,838792.6426985273,-77235478.79743826
1997-06-25,0.0749,0.07762000000000001,0.1368,0.17568570000000006,,,,0.1302143,300.044285714,300.092857143,296.32285714299996,302.0,298.4,80.2457142857,18.6,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,34.69,23.4,34.69,17.7328571429,2.18571428571,28.657142857100002,6.68571428571,32.8,23.9,55092647.42724285,95273115.38649367,55092647.42724285,-9483623.58962726,1248860.288627816,823036.6308264115,-75796734.48049088
1997-07-02,0.1012,0.09026667,0.1983714,0.17568570000000006,,,,0.1940286,300.29571428599996,300.51428571400004,296.238571429,302.3,298.3,78.6385714286,4.1,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,38.84,24.3,38.84,17.6357142857,2.91428571429,28.4142857143,6.42857142857,32.2,24.4,54052777.506277055,93481569.6486564,54052777.506277055,-9305504.06396662,1225313.4051628574,807479.1654293961,-74375969.0469102
1997-07-09,0.0883,0.07483333,0.1118571,0.3137143,,,,0.13545710000000002,300.488571429,300.642857143,296.41571428599997,302.3,299.0,78.62,8.7,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,5.87,21.3,5.87,17.845714285699998,2.42857142857,29.014285714299998,7.54285714286,33.9,23.9,53026075.113934845,91712624.63531849,53026075.113934845,-9129628.839312648,1202064.375952635,792118.9876553628,-72973069.45658486
1997-07-16,-0.0562,0.0112,0.1659714,0.3137143,,,,0.1573143,300.094285714,300.171428571,296.511428571,302.2,298.1,80.9171428571,40.9,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,24.42,35.4,24.42,17.948571428599998,2.54285714286,28.6142857143,6.74285714286,32.8,24.4,52012456.353001684,89966136.88608828,52012456.353001684,-8955983.687074557,1179111.3051897334,776954.8386522052,-71587922.66940337
1997-07-23,-0.1562,0.085,0.14968570000000006,,,,,0.16464289999999998,299.958571429,299.94285714299997,296.602857143,302.7,298.2,82.1328571429,51.2,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,41.34,73.74,41.34,18.0457142857,1.77142857143,27.9,6.28571428571,31.7,23.3,51011837.32626307,88241962.94057423,51011837.32626307,-8784554.378661554,1156452.297066722,761985.459567809,-70220415.64525434
1997-07-30,0.1393,0.07825,0.1919429,0.3137143,,,,0.2511714,300.11714285700003,300.214285714,296.215714286,302.4,297.8,79.4542857143,16.3,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,29.9,33.6,29.9,17.6171428571,2.74285714286,27.8285714286,6.6,31.7,22.8,50024134.13650458,86539959.33838485,50024134.13650458,-8615326.685482861,1134085.4557761722,747209.5915500631,-68870435.34402636
1997-08-06,0.0981,0.0981,0.1142286,0.17568570000000006,,,,0.1404571,300.294285714,300.414285714,296.73571428599996,302.5,297.8,81.1042857143,5.2,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,19.57,28.6,19.57,18.18,2.51428571429,28.6428571429,5.94285714286,32.2,25.0,49049262.886511706,84859982.61912851,49049262.886511706,-8448286.378947683,1112008.885510662,732625.9757468535,-67537868.72560798
1997-08-13,0.008933333,0.046675,0.1585714,0.3137143,,,,0.1411,299.84,299.992857143,296.57285714299996,301.9,298.1,82.3928571429,53.4,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,57.65,42.79,57.65,17.9885714286,2.47142857143,28.285714285700003,6.61428571429,32.8,23.9,48087139.67906996,83201889.32241374,48087139.67906996,-8283419.230465241,1090220.6904627727,718233.3533060744,-66222602.74988777
1997-08-20,-0.03095,0.11135,0.1446,,,,,0.17418570000000005,299.761428571,299.8,296.658571429,301.8,298.2,83.28,52.3,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,20.35,45.7,20.35,18.0914285714,2.02857142857,28.4142857143,6.5142857142900015,32.2,24.4,47137680.61696481,81565535.98784888,47137680.61696481,-8120711.011444743,1068718.9748250674,704030.4653756046,-64924524.37675435
1997-08-27,0.06065,0.08936667,0.2091857,0.3137143,,,,0.1869714,300.265714286,300.335714286,296.70428571400004,302.5,298.8,81.1428571429,50.0,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,94.72,35.9,94.72,18.182857142899998,2.1,27.985714285700002,6.44285714286,32.2,22.8,46200801.8029818,79950779.15504244,46200801.8029818,-7960147.493295409,1047501.8427901212,690016.0531033326,-63643520.566096276
1997-09-03,0.1072,0.1159667,0.17355710000000002,0.3137143,,,,0.2084,300.138571429,300.12142857099997,296.804285714,302.0,298.5,82.22,17.0,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,8.83,35.9,8.83,18.3085714286,2.0714285714300003,28.728571428600002,6.58571428571,32.8,25.0,45276419.339906454,78357475.36360283,45276419.339906454,-7801714.447426446,1026567.3985505118,676188.8576371542,-62379478.277802154
1997-09-10,0.03495,0.0815,0.1827714,0.3137143,,,,0.1973143,300.548571429,300.721428571,297.414285714,302.6,298.9,83.16428571430001,15.8,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,11.47,46.4,11.47,19.0442857143,2.58571428571,28.9571428571,6.12857142857,32.8,24.4,44364449.330524296,76785481.15313855,44364449.330524296,-7645397.64524707,1005913.746298817,662547.6201249522,-61132284.4717605
1997-09-17,-0.049,0.01545,0.1866286,0.3137143,,,,0.1992286,300.682857143,300.80714285700003,297.24714285700003,303.6,299.0,81.80857142859999,18.1,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,86.14,36.89,86.14,18.8285714286,2.58571428571,28.9,6.67142857143,34.4,25.0,43464807.8776208,75234653.06325799,43464807.8776208,-7491182.858166497,985538.9902276066,649091.081714615,-59901826.10785994
1997-09-24,0.12258,0.09823333,0.14341429999999994,0.3137143,,,,0.1432143,300.42,300.51428571400004,296.385714286,302.6,298.0,78.78,25.4,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,13.18,39.6,13.18,17.8285714286,2.4,28.4,6.74285714286,32.2,23.9,42577411.083981514,73704847.63356957,42577411.083981514,-7339055.857593939,965441.2345294515,635817.9835540289,-58687990.145989016
1997-10-01,0.1123,0.1054,0.14388570000000006,0.17568570000000006,,,,0.2000571,300.13285714299997,300.207142857,297.268571429,302.6,298.7,84.4371428571,31.2,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,46.15,39.0,46.15,18.814285714300002,2.12857142857,27.5857142857,6.75714285714,32.2,21.7,41702175.052391924,72195921.40368183,41702175.052391924,-7189002.414938604,945618.5833969316,622727.0667910844,-57490663.54603636
1997-10-08,0.0019,0.095825,0.0999,0.3137143,,,,0.09027143,300.564285714,300.73571428599996,296.787142857,303.2,298.5,80.08428571430001,44.4,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,70.29,26.0,70.29,18.31,2.64285714286,28.5,7.3,33.3,23.3,40839015.88563757,70707730.91320312,40839015.88563757,-7041008.3016097145,926069.1410226226,609817.07257367,-56309733.267890505
1997-10-15,-0.01515,0.0831,0.2107333,0.3137143,,,,0.2018667,299.478571429,299.435714286,296.435714286,302.9,297.6,83.5757142857,6.3,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,99.33,182.0,99.33,17.9271428571,1.84285714286,27.3571428571,6.42857142857,31.1,22.8,39987849.68650394,69240132.70174195,39987849.68650394,-6895059.28901648,906791.0115990913,597086.742049671,-55145086.271440044
1997-10-22,0.0501,0.1966,0.2916429,,,,,0.3152429,299.608571429,299.842857143,296.304285714,302.3,296.4,82.2342857143,8.7,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,80.85,27.34,80.85,17.8185714286,3.34285714286,27.7,5.88571428571,32.8,23.9,39148592.55777654,67792983.30890669,39148592.55777654,-6751141.148568112,887782.2993189171,584534.8163669733,-53996609.51657355
1997-10-29,0.04245,0.1695,0.2102,,,,,0.2978143,300.38142857099996,300.55,296.101428571,302.3,298.1,77.5328571429,0.0,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,0.78,7.27,0.78,17.551428571400002,2.7,28.3857142857,5.81428571429,32.8,24.4,38321160.60224091,66366139.27430584,38321160.60224091,-6609239.651673829,869041.1083746678,572160.036673469,-52864189.96317961
1997-11-05,0.07745,0.1639,0.17674289999999998,,,,,0.19895710000000005,300.031428571,300.092857143,295.695714286,301.9,298.6,77.3071428571,27.1,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,2.08,9.5,2.08,17.095714285699998,2.04285714286,27.7428571429,6.11428571429,31.1,23.9,37505469.92268257,64959457.13754785,37505469.92268257,-6469340.56974284,850565.5429589367,559961.1441170478,-51747714.57114679
1997-11-12,0.0695,0.12345,0.1022714,0.3137143,,,,0.1481429,299.687142857,299.792857143,295.345714286,302.6,297.9,77.1628571429,34.6,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,18.83,9.0,18.83,16.7642857143,2.24285714286,27.342857142899998,7.4,32.8,22.8,36701436.621886976,63572793.43824113,36701436.621886976,-6331429.6741843615,832353.7072642692,547936.8798455894,-50647070.3003637
1997-11-19,0.1797,-0.1026,0.14778570000000002,,,,,0.2017857,299.491428571,299.528571429,296.312857143,301.8,298.0,82.7657142857,6.1,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,50.55,40.5,50.55,17.7385714286,1.8,27.3285714286,6.0,31.1,23.9,35908976.8026397,62206004.715994135,35908976.8026397,-6195492.736407606,814403.7054832606,536085.9850069901,-49562144.11071887
1997-11-26,0.2192,0.1606,0.2117571,0.3137143,,,,0.17492860000000002,299.62,299.7,296.337142857,301.9,297.9,82.27,81.8,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,4.76,42.9,4.76,17.7714285714,2.2,27.2571428571,5.67142857143,30.6,23.9,35128006.567726254,60858947.510415316,35128006.567726254,-6061515.527821785,796713.6418084837,524407.2007491344,-48492822.96210089
1997-12-03,0.0568,0.0661,0.31207140000000005,0.3137143,,,,0.3493143,299.455714286,299.507142857,295.575714286,301.3,298.2,79.3957142857,39.9,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,3.01,14.7,3.01,17.0014285714,1.87142857143,26.6714285714,6.61428571429,31.7,23.3,34358442.019932106,59531478.361113116,34358442.019932106,-5929483.819836115,779281.6204324989,512899.26821990707,-47438993.81439836
1997-12-10,0.0334,-0.0448,0.2354714,,,,,0.2314143,300.13285714299997,300.35,295.152857143,302.0,298.8,74.2814285714,0.0,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,0.0,0.3,0.0,16.53,2.67142857143,26.7571428571,8.25714285714,32.2,21.7,33600199.26204279,58223453.80769596,33600199.26204279,-5799383.383859809,762105.7455478967,501560.92856720183,-46400543.62749985
1997-12-17,0.008933333,0.0001,0.2339,,,,,0.2579571,299.638571429,299.664285714,294.79571428599996,301.6,298.1,74.7957142857,1.5,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,0.0,3.9,0.0,16.1457142857,2.47142857143,26.5714285714,7.3,32.2,22.2,32853194.396843836,56934730.38977232,32853194.396843836,-5671199.99130208,745184.121347243,490390.9229389023,-45377359.361293934
1997-12-24,0.0663,0.075925,0.2257889,0.3137143,,,,0.2132111,299.214285714,299.285714286,295.351428571,301.7,297.6,79.47,17.3,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,22.52,16.3,22.52,16.7042857143,2.5714285714300003,26.714285714299997,7.57142857143,31.7,22.2,32117343.52712074,55665164.64695062,32117343.52712074,-5544919.41357214,728514.8520231149,479387.99248289946,-44369327.97566918
1998-01-01,0.0455,0.0478,0.08344286,0.3137143,,,,0.1239857,299.04520674113854,299.1573388203251,295.06818734077365,301.2765432098766,297.2200274348422,78.92537526944746,25.32976680384088,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,-13.671160596442594,28.295190490239474,-13.671160596442594,16.70168455991225,2.5229835804050365,27.01781760305078,7.072960731271637,32.185218385252725,23.083983750994705,31289921.43497506,54237506.71629297,31289921.43497506,-5402910.478229838,709770.8325415207,467016.1818084979,-43235701.646311074
1998-01-08,0.05076667,0.0341,0.1341571,0.17568570000000006,,,,0.2233714,298.827142857,298.992857143,295.03,300.7,297.2,79.63142857140001,33.3,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,10.59,44.4,10.59,16.3628571429,2.15714285714,26.3571428571,6.1428571428600005,31.7,22.8,30577689.47310043,53008510.05349367,30577689.47310043,-5280659.448243539,693635.9398257528,456367.0305870342,-42259760.0738014
1998-01-15,-0.01615,-0.008225,0.1985714,0.3137143,,,,0.2047143,297.612857143,297.685714286,294.852857143,300.2,296.4,84.69428571430001,152.4,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,106.97,53.2,106.97,16.2085714286,1.88571428571,24.8857142857,5.85714285714,29.4,20.6,29876347.829741858,51798220.19028,29876347.829741858,-5160266.514656841,677747.4437346025,445880.9981455137,-41298616.11295127
1998-01-22,0.1797,0.03345,0.1921,0.29818890000000003,,,,0.2514571,298.611428571,298.8,294.51,300.6,296.8,78.1828571429,4.8,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,0.0,8.4,0.0,15.8814285714,2.4,25.6142857143,6.4857142857099985,29.4,21.1,29185812.60768483,50606493.66626039,29185812.60768483,-5041717.448878964,662103.4484606385,435556.8256318222,-40352156.7236493
1998-01-29,0.13155,0.045825,0.1313571,0.3137143,,,,0.14611429999999995,298.694285714,298.857142857,294.19,300.6,297.0,76.2614285714,1.3,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,7.72,16.3,7.72,15.5614285714,2.34285714286,26.5428571429,7.25714285714,31.1,22.2,28505999.909714878,49433187.021043316,28505999.909714878,-4924998.0223191185,646702.0581964382,425393.25419384975,-39420268.865784034
1998-02-05,-0.0479,-0.0525,0.09734286,0.3137143,,,,0.1274857,298.578571429,298.80714285700003,293.971428571,301.3,296.6,75.7771428571,0.0,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,0.0,8.6,0.0,15.361428571400001,3.27142857143,26.5857142857,8.114285714289997,31.7,21.1,27836825.8386175,48278156.794237174,27836825.8386175,-4810094.006386518,631541.377134572,415389.0249794825,-38502839.49924407
1998-02-12,0.11825,0.0559,0.17631429999999998,0.3137143,,,,0.1819,299.05857142900004,299.25,295.62857142900003,302.2,296.7,81.6128571429,79.2,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,142.6,18.5,142.6,17.088571428599998,2.95714285714,27.2571428571,6.9,32.2,22.8,27178206.497178216,47141259.52545042,27178206.497178216,-4696991.172490378,616619.5094676181,405542.8791366096,-37599755.58391795
1998-02-19,-0.0509,0.0754,0.2387,,,,,0.2395714,297.59,297.835714286,291.901428571,300.2,296.2,70.7014285714,8.7,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,0.0,3.1,0.0,13.5128571429,2.24285714286,24.4142857143,6.08571428571,28.9,20.0,26530057.988182545,46022351.754291534,26530057.988182545,-4585675.2920399085,601934.5593881516,395853.55781311786,-36710904.079694316
1998-02-26,0.1545,0.0849,0.1549833,0.17568570000000006,,,,0.24338,298.892857143,299.12857142900003,294.114285714,300.6,297.8,75.0157142857,6.4,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,0.0,1.1,0.0,15.4771428571,2.28571428571,26.271428571399998,7.94285714286,31.1,21.1,25892296.414416008,44921290.02036893,25892296.414416008,-4476132.136444326,587484.6310887453,386319.802156897,-35836171.94646169
1998-03-05,0.06366667,0.09633333,0.16221429999999998,0.3137143,,,,0.1728429,297.655714286,297.792857143,293.5,301.1,295.0,77.9242857143,7.0,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,0.0,10.3,0.0,14.9357142857,2.84285714286,25.6142857143,7.25714285714,32.2,21.1,25264837.878664084,43837930.86329106,25264837.878664084,-4368347.477112843,573267.8287619713,376940.35331583384,-34975446.144108675
1998-03-12,0.0981,0.0797,0.1625286,,,,,0.1391714,298.278571429,298.385714286,294.697142857,301.2,295.7,80.7785714286,15.1,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,0.0,42.78,0.0,16.0814285714,2.22857142857,25.8142857143,6.9,32.2,21.1,24647598.483712323,42772130.82266638,24647598.483712323,-4262307.085454673,559282.256600409,367713.9524378156,-34128613.63252385
1998-03-19,0.0604,0.08823333,0.2124143,0.3137143,,,,0.2129286,298.17571428599996,298.37142857099997,292.907142857,300.4,296.2,72.6428571429,27.7,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,0.0,0.6,0.0,14.367142857100001,2.51428571429,24.8857142857,7.014285714289999,28.9,20.6,24040494.332346216,41723746.438103296,24040494.332346216,-4157996.7328790296,545526.0187966272,358639.34067073057,-33295561.371595778
1998-03-26,0.0749,0.0731,0.1685,,,,,0.1881667,298.50285714299997,298.664285714,294.098571429,300.7,296.5,76.6757142857,16.5,296.74,298.45,295.184285714,307.3,293.1,92.4185714286,16.6514285714,32.5,20.7,0.0,21.0,0.0,15.48,2.55714285714,26.228571428600002,6.9,31.1,22.2,23443441.527351283,40692634.249210276,23443441.527351283,-4055402.1907951264,531997.2195432046,349715.25916246837,-32476176.321213037
